,stu_id,class,avg_s,avg,mon_count,top,time
2938,8944,0,4.664624506,6.2069035533,197.0,93.5749588138,27.0
2940,8950,0,5.032590674,7.58279569892,93.0,94.5634266886,2.0
2944,8956,0,3.534376997,6.19213483146,89.0,95.5518945634,22.0
2946,8968,3,3.079620462,5.18709677419,62.0,97.528830313,14.0
2948,8970,0,3.632448071,6.50714285714,84.0,97.8583196046,23.0
2950,8978,0,4.20616179,7.66086956522,92.0,99.176276771,25.0
2952,8984,0,3.289267241,10.0475,40.0,99.8352553542,85.0
2954,9006,0,4.394833808,7.27723404255,470.0,63.058419244,1.0
2956,9008,0,4.237803279,9.66162790698,86.0,63.4020618557,170.0
2962,9022,3,4.252206573,6.88091743119,109.0,65.9793814433,10.0
2964,9030,0,4.478475248,8.8425,80.0,67.5257731959,6.0
2966,9036,0,3.827441441,9.22,10.0,68.5567010309,13.0
2968,9040,2,3.924551539,12.0002020202,99.0,69.2439862543,44.0
2970,9052,0,4.612518519,9.9125,128.0,71.3058419244,37.0
2976,9076,0,4.644241164,7.91923076923,26.0,75.0859106529,37.0
2980,9084,0,3.938107448,16.7152777778,72.0,76.4604810997,26.0
2982,9088,0,3.467955975,4.80384615385,130.0,77.147766323,27.0
2984,9090,0,4.055614035,9.43461538462,130.0,77.4914089347,29.0
2986,9106,0,2.484868035,3.47037037037,27.0,80.2405498282,3.0
2990,9130,0,3.817244094,9.90526315789,38.0,84.3642611684,18.0
2994,9138,0,3.15265625,7.43810055866,179.0,85.7388316151,22.0
2996,9144,0,3.568325243,11.52,25.0,86.7697594502,22.0
2998,9148,1,4.154347826,5.80617283951,81.0,87.4570446735,14.0
3000,9152,1,2.568079625,7.125,20.0,88.1443298969,25.0
3002,9160,0,4.6848,7.2962406015,133.0,89.5189003436,10.0
3004,9162,0,2.939603175,12.5,5.0,89.8625429553,14.0
3006,9164,0,3.248675722,11.5060606061,33.0,90.206185567,28.0
3008,9166,1,3.847319317,7.11904761905,63.0,90.5498281787,13.0
3012,9172,0,3.756817473,15.634375,32.0,91.2371134021,2.0
3014,9180,0,2.973768707,5.54545454545,11.0,92.6116838488,50.0
3016,9182,0,4.139057715,6.24077253219,233.0,92.9553264605,3.0
3018,9190,0,2.987784156,9.175,28.0,94.3298969072,18.0
3026,9222,0,4.243224299,7.9882,100.0,99.4845360825,12.0
3028,9226,1,3.044053724,9.03652173913,23.0,62.3052959502,83.0
3030,9228,0,2.788943218,6.61428571429,35.0,62.51298027,190.0
3032,9232,0,5.6425,10.3217391304,23.0,62.9283489097,4.0
3034,9236,3,3.286525547,5.63181818182,22.0,63.3437175493,28.0
3036,9242,0,4.267647059,8.62027027027,74.0,63.9667705088,16.0
3038,9244,3,2.786088993,7.28148148148,54.0,64.1744548287,51.0
3040,9256,0,2.826525424,4.92631578947,19.0,65.4205607477,137.0
3042,9258,2,3.059481132,6.78947368421,19.0,65.6282450675,141.0
3044,9270,0,4.883409379,6.93942307692,104.0,66.8743509865,9.0
3046,9272,2,4.187623907,6.31279069767,86.0,67.0820353063,27.0
3048,9276,0,4.26256135,5.54302325581,86.0,67.497403946,3.0
3050,9282,0,3.815135453,4.71770334928,209.0,68.1204569055,29.0
3052,9288,0,3.983967391,7.43333333333,42.0,99.8281786942,19.0
3054,9300,0,4.157772512,11.18125,16.0,69.5742471443,37.0
3056,9302,2,3.413699732,5.32407407407,54.0,69.7819314642,87.0
3058,9308,0,4.006365546,8.39450704225,142.0,70.4049844237,69.0
3060,9310,0,3.894358178,6.76666666667,99.0,70.6126687435,35.0
3062,9334,2,4.16453125,8.35553191489,94.0,72.8971962617,10.0
3064,9342,0,4.67706334,11.9953974895,239.0,73.727933541,26.0
3066,9344,0,3.916687307,5.36407185629,167.0,99.9585749793,14.0
3068,9346,0,4.116458333,5.69644444444,225.0,73.9356178609,121.0
3070,9360,0,3.003597734,11.14,15.0,75.3894080997,15.0
3074,9366,0,3.588947368,5.03908045977,87.0,76.0124610592,37.0
3076,9372,0,4.708261759,12.8781818182,55.0,76.6355140187,16.0
3078,9374,0,3.961084656,7.83404255319,141.0,76.8431983385,3.0
3080,9380,2,4.405084746,9.12103896104,77.0,77.466251298,41.0
3088,9412,0,3.904894737,7.97931034483,58.0,80.7892004154,23.0
3090,9414,2,4.146543002,15.4777777778,9.0,80.9968847352,54.0
3092,9416,0,3.146632124,5.56222222222,45.0,81.204569055,37.0
3094,9430,0,4.548734491,7.27615384615,26.0,82.6583592939,53.0
3098,9442,0,4.337234286,12.8818181818,44.0,83.9044652129,5.0
3100,9446,2,4.044598291,11.2628571429,70.0,84.3198338525,11.0
3102,9452,0,3.599673367,6.4347826087,23.0,84.942886812,13.0
3104,9454,0,3.609816754,6.8,18.0,85.1505711319,12.0
3106,9456,0,3.896701245,6.71066666667,75.0,85.3582554517,67.0
3110,9460,0,5.589465649,6.27126436782,87.0,85.7736240914,4.0
3112,9462,0,6.991141553,9.60904761905,126.0,85.9813084112,7.0
3114,9470,3,4.417682243,7.38333333333,24.0,86.8120456906,58.0
3116,9478,0,4.236878788,7.02857142857,42.0,87.6427829699,103.0
3118,9480,0,4.49154023,9.18277777778,36.0,87.8504672897,2.0
3122,9494,0,3.756854991,7.90740740741,27.0,89.3042575286,12.0
3124,9504,0,2.67356599,17.9810810811,37.0,90.3426791277,12.0
3126,9512,0,3.867977528,7.55,14.0,91.1734164071,21.0
3128,9516,3,3.478253205,6.86111111111,72.0,91.5887850467,24.0
3130,9518,0,3.109383562,5.92121212121,33.0,91.7964693666,28.0
3132,9522,1,4.417088415,8.51077669903,103.0,92.2118380062,55.0
3136,9540,0,3.101245552,7.3625,56.0,94.0809968847,21.0
3138,9548,0,5.067626459,5.59903846154,104.0,94.9117341641,110.0
3140,9554,0,3.397156105,11.1391304348,23.0,95.5347871236,24.0
3142,9558,0,4.623153989,10.84,25.0,95.9501557632,31.0
3144,9560,2,2.247001435,3.16666666667,21.0,96.1578400831,74.0
3146,9562,3,2.772580645,8.51081081081,37.0,96.3655244029,18.0
3150,9568,0,2.698371278,6.54912280702,57.0,96.9885773624,19.0
3152,9572,0,3.451862396,8.1975,40.0,97.4039460021,115.0
3154,9582,3,3.548191057,5.61481481481,54.0,98.4423676012,66.0
3156,9596,0,7.364266667,8.19333333333,186.0,99.8961578401,2.0
3158,9600,0,3.472035928,6.96666666667,6.0,62.7939142462,6.0
3160,9606,0,4.32173913,8.09583333333,24.0,63.6237897649,46.0
3162,9608,0,3.430483871,6.8375,48.0,63.9004149378,16.0
3164,9610,0,1.483220339,6.025,4.0,64.1770401107,83.0
3166,9612,0,3.431375,4.07,10.0,64.4536652835,5.0
3168,9614,3,2.408953488,8.2,14.0,64.7302904564,116.0
3170,9618,0,4.406112469,9.54489795918,49.0,65.2835408022,4.0
3172,9620,0,3.382756024,10.9837837838,37.0,65.5601659751,26.0
3174,9630,0,3.826308316,14.555,20.0,66.9432918396,17.0
3176,9632,0,4.30312989,16.22,20.0,67.2199170124,16.0
3178,9640,1,2.167866972,7.38952380952,63.0,68.326417704,135.0
3180,9648,2,3.632078431,8.94634146341,41.0,69.4329183956,3.0
3182,9650,0,2.585642541,8.656,25.0,69.7095435685,54.0
3184,9652,1,4.087933333,4.19210526316,76.0,69.9861687414,19.0
3186,9654,2,3.620163205,7.50192307692,104.0,70.2627939142,44.0
3188,9656,0,2.942398374,9.55384615385,13.0,70.5394190871,41.0
3190,9658,0,3.272374582,6.02121212121,33.0,70.81604426,70.0
3192,9660,0,3.931040462,5.78,25.0,71.0926694329,84.0
3194,9670,0,4.076862069,9.45185185185,27.0,72.4757952974,4.0
3196,9676,2,3.697074689,9.45853658537,41.0,73.305670816,42.0
3198,9678,0,2.967850467,4.32903225806,62.0,73.5822959889,76.0
3200,9688,0,3.484724832,7.17222222222,72.0,74.9654218534,55.0
3202,9702,3,2.132547569,6.298125,32.0,76.9017980636,100.0
3204,9706,1,3.354611872,4.55652173913,23.0,77.4550484094,38.0
3206,9708,1,3.175714286,4.55238095238,21.0,77.7316735823,78.0
3208,9716,0,5.852118959,7.82258064516,31.0,78.8381742739,3.0
3210,9718,0,3.633863636,7.16941176471,34.0,79.1147994467,47.0
3212,9722,0,3.457811966,5.59166666667,24.0,79.6680497925,19.0
3214,9728,1,3.019036778,6.484,40.0,80.4979253112,15.0
3216,9732,0,3.214344423,6.61153846154,26.0,81.051175657,25.0
3218,9734,0,4.584406475,9.28,25.0,81.3278008299,44.0
3220,9740,1,3.322436975,8.00833333333,24.0,82.1576763485,16.0
3222,9744,0,3.612318501,16.7631578947,19.0,82.7109266943,29.0
3224,9748,3,3.584733728,12.2709677419,31.0,83.2641770401,25.0
3226,9752,0,3.9975,9.74615384615,26.0,83.8174273859,10.0
3228,9754,0,3.561610738,14.30625,16.0,84.0940525588,30.0
3230,9756,0,3.112428571,6.34444444444,9.0,84.3706777317,26.0
3232,9760,3,1.863324397,6.36470588235,17.0,84.9239280775,113.0
3236,9768,0,4.37061144,5.41840236686,169.0,86.030428769,18.0
3238,9772,3,3.780424779,6.11388888889,72.0,86.5836791148,167.0
3240,9782,2,3.537150171,9.60588235294,17.0,87.9668049793,125.0
3242,9788,0,3.668823529,12.4234375,64.0,88.7966804979,44.0
3244,9796,0,3.269815574,6.46666666667,30.0,89.9031811895,49.0
3246,9802,0,2.907561983,11.0913043478,23.0,90.7330567082,94.0
3248,9810,0,2.949768271,10.9045454545,22.0,91.8395573997,17.0
3250,9816,0,3.49958124,16.3019047619,42.0,92.6694329184,73.0
3252,9818,1,2.960564972,7.7625,8.0,92.9460580913,59.0
3254,9824,0,3.805045872,7.71578947368,38.0,93.77593361,9.0
3256,9834,1,4.310521978,19.1892857143,28.0,95.1590594744,70.0
3258,9842,0,3.371571429,6.87894736842,19.0,96.265560166,24.0
3260,9852,0,3.819087452,7.27727272727,22.0,97.6486860304,24.0
3262,9856,1,3.886603774,9.01818181818,11.0,98.2019363762,37.0
3264,9858,2,2.907259786,7.31764705882,17.0,98.4785615491,62.0
3266,9860,0,2.544524496,4.37741935484,31.0,98.755186722,73.0
3268,9864,1,4.052680115,11.412195122,41.0,99.3084370678,9.0
3275,9930,1,4.265287818,9.97,55.0,83.5858585859,60.0
3279,9956,1,3.136866764,7.25787234043,94.0,90.1515151515,11.0
3281,9960,0,5.385648855,8.8232,125.0,91.1616161616,9.0
3283,9962,2,2.946153846,7.065625,32.0,91.6666666667,35.0
3287,9970,0,4.648979964,15.6180952381,84.0,93.6868686869,2.0
3289,9972,0,3.643913934,9.50535714286,56.0,94.1919191919,1.0
3291,9974,0,4.533026941,9.07050359712,139.0,94.696969697,13.0
3293,9980,1,4.442231638,10.164,125.0,96.2121212121,2.0
3295,9996,0,4.719373041,11.3091954023,87.0,99.7474747475,6.0
3299,10014,0,3.353702065,8.18611111111,36.0,3.28282828283,17.0
3301,10016,0,3.940352941,12.1,9.0,3.78787878788,63.0
3303,10024,2,3.738338608,9.61538461538,39.0,5.80808080808,31.0
3307,10034,0,4.012315369,3.74137931034,29.0,0.271739130435,38.0
3309,10046,0,3.291657356,7.61923076923,26.0,2.98913043478,12.0
3311,10054,0,2.615061043,5.24871794872,39.0,5.16304347826,93.0
3313,10056,0,3.69654105,7.01681818182,66.0,5.70652173913,17.0
3317,10062,1,2.1314241,4.57333333333,30.0,7.33695652174,71.0
3319,10064,3,2.810707196,5.59278571429,140.0,7.88043478261,56.0
3321,10066,1,4.258335589,5.90303030303,99.0,8.42391304348,39.0
3325,10090,0,4.009150052,5.50055248619,181.0,14.9456521739,84.0
3327,10094,0,4.93295539,6.5391959799,199.0,16.0326086957,12.0
3329,10102,0,4.473273616,6.03335329341,167.0,18.2065217391,20.0
3333,10134,0,4.585637708,5.4744966443,149.0,26.902173913,4.0
3337,10144,0,4.477535354,8.41084337349,83.0,29.6195652174,27.0
3339,10160,0,2.577003425,6.73913043478,46.0,3.62694300518,114.0
3341,10166,0,4.707814208,11.54,35.0,6.73575129534,2.0
3343,10172,0,3.944528875,6.6197309417,223.0,9.84455958549,25.0
3345,10182,0,4.077284992,5.49035294118,255.0,15.0259067358,53.0
3347,10184,0,3.812358722,6.93505154639,97.0,16.0621761658,46.0
3349,10200,2,4.065640327,6.0606741573,178.0,24.3523316062,7.0
3351,10204,0,4.505785256,6.39209876543,162.0,26.4248704663,35.0
3353,10214,0,4.80650108,8.68155963303,218.0,31.6062176166,137.0
3355,10222,0,7.855972222,7.49166666667,12.0,0.257921886514,40.0
3357,10224,0,6.854226804,6.06296296296,27.0,0.33161385409,1.0
3361,10234,0,6.925,2.91666666667,72.0,0.700073691968,11.0
3363,10250,0,7.063626374,5.30769230769,13.0,1.28960943257,49.0
3365,10254,0,6.152045455,4.84285714286,7.0,1.43699336772,40.0
3367,10258,0,8.350503145,4.07096774194,31.0,1.58437730287,71.0
3369,10266,0,5.709473684,2.67796610169,59.0,1.87914517318,67.0
3371,10282,0,8.90409396,2.65,26.0,2.46868091378,16.0
3373,10286,1,6.609090909,5.79,10.0,2.61606484893,9.0
3375,10292,0,5.360617284,3.84423076923,52.0,2.83714075166,6.0
3377,10300,2,8.481612903,7.8,6.0,3.13190862196,23.0
3379,10302,1,7.364583333,3.1,5.0,3.20560058954,24.0
3381,10306,0,7.353571429,2.40909090909,11.0,3.35298452469,9.0
3383,10308,0,6.369574468,4.21666666667,24.0,3.42667649226,15.0
3385,10310,0,4.6125,3.33333333333,3.0,3.50036845984,2.0
3387,10316,0,6.270454545,2.2,4.0,3.72144436256,20.0
3389,10318,0,5.603846154,3.95,8.0,3.79513633014,12.0
3391,10322,0,5.952876712,5.99,10.0,3.94252026529,4.0
3395,10328,0,6.473333333,3.1625,56.0,4.16359616802,118.0
3397,10330,0,3.883979592,5.99,10.0,4.23728813559,20.0
3403,10356,0,7.123688525,4.125,8.0,5.19528371408,8.0
3405,10368,0,6.860821918,3.57931034483,29.0,5.63743551953,7.0
3407,10372,0,4.404456522,3.61052631579,19.0,5.78481945468,41.0
3409,10374,0,6.282205882,5.98125,16.0,5.85851142225,3.0
3411,10382,0,7.81516129,4.76315789474,19.0,6.15327929256,2.0
3413,10396,0,6.553478261,4.32162162162,37.0,6.66912306559,32.0
3417,10412,0,7.445357143,3.62631578947,19.0,7.25865880619,13.0
3419,10418,0,7.071823899,3.43333333333,36.0,7.47973470892,13.0
3421,10420,0,6.506578947,4.21212121212,33.0,7.55342667649,21.0
3423,10422,0,5.114130435,2.72058823529,34.0,7.62711864407,25.0
3425,10440,0,7.562840909,4.2,16.0,8.29034635225,7.0
3427,10444,0,8.002738095,6.81333333333,30.0,8.4377302874,9.0
3429,10450,1,5.251333333,2.83333333333,27.0,8.65880619013,14.0
3431,10452,0,6.385869565,7.56,15.0,8.7324981577,2.0
3433,10454,0,5.657241379,4.59803921569,51.0,8.80619012528,10.0
3435,10456,1,3.819752066,2.43636363636,11.0,8.87988209285,5.0
3437,10462,0,5.651134021,3.82105263158,19.0,9.10095799558,13.0
3439,10466,2,5.204482759,4.18333333333,6.0,9.24834193073,51.0
3449,10492,1,8.043333333,2.5,6.0,10.2063375092,12.0
3453,10504,0,6.949873418,2.81428571429,7.0,10.6484893147,4.0
3457,10522,3,6.350352113,4.37777777778,9.0,11.3117170228,48.0
3459,10524,0,5.743203125,5.47105263158,38.0,11.3854089904,9.0
3465,10558,0,6.719136691,4.45476190476,42.0,12.6381724392,61.0
3469,10574,1,7.056060606,5.603125,64.0,13.2277081798,140.0
3471,10586,3,6.378163265,3.04,5.0,13.6698599853,85.0
3473,10610,0,6.856981132,2.76,5.0,14.5541635962,34.0
3475,10616,0,5.427272727,5.2375,24.0,14.7752394989,63.0
3479,10620,3,6.925164835,4.07380952381,42.0,14.922623434,69.0
3481,10624,0,6.247372263,2.65,26.0,15.0700073692,6.0
3483,10626,0,7.659189189,3.28,5.0,15.1436993368,13.0
3487,10636,0,5.1258,2.31111111111,18.0,15.5121591746,22.0
3491,10640,0,6.906038961,3.63333333333,3.0,15.6595431098,2.0
3493,10642,0,7.396770833,6.21818181818,11.0,15.7332350774,22.0
3495,10648,0,3.85,3.59397590361,83.0,15.9543109801,53.0
3497,10650,1,5.862641509,3.01578947368,19.0,16.0280029477,4.0
3503,10680,1,5.750681818,3.67272727273,22.0,17.1333824613,35.0
3505,10682,0,8.124528302,3.07407407407,27.0,17.2070744289,14.0
3509,10688,0,6.089583333,3.17142857143,7.0,17.4281503316,4.0
3513,10694,0,4.360588235,6.81058823529,85.0,17.6492262343,42.0
3515,10700,1,4.42109375,4.3,29.0,17.8703021371,79.0
3517,10708,1,6.106888889,2.90754716981,53.0,18.1650700074,32.0
3519,10716,0,6.0,6.48571428571,7.0,18.4598378777,8.0
3521,10718,3,5.740092593,4.59682539683,63.0,18.5335298452,46.0
3523,10720,0,5.874237288,3.80709677419,155.0,18.6072218128,65.0
3525,10740,3,5.858305085,2.71666666667,24.0,19.3441414886,93.0
3527,10744,0,8.056521739,4.37380952381,42.0,19.4915254237,116.0
3529,10750,0,5.786708861,5.67755102041,49.0,19.7126013265,28.0
3533,10764,0,5.873,3.25084745763,59.0,20.2284450995,26.0
3535,10768,0,7.258446602,5.83409090909,44.0,20.3758290346,28.0
3539,10774,1,6.688095238,3.57272727273,11.0,20.5969049374,9.0
3541,10778,0,8.61,4.60526315789,19.0,20.7442888725,8.0
3543,10782,0,6.583545455,4.12063492063,63.0,20.8916728077,31.0
3547,10804,0,7.456764706,5.57142857143,21.0,21.702284451,5.0
3549,10806,0,7.198461538,2.825,8.0,21.7759764186,10.0
3553,10826,0,6.562972973,3.25833333333,12.0,22.5128960943,39.0
3557,10830,0,8.338064516,6.00928571429,14.0,22.6602800295,43.0
3561,10860,0,4.658275862,6.33333333333,3.0,23.7656595431,7.0
3563,10866,0,5.096396396,3.08666666667,15.0,23.9867354458,19.0
3567,10874,1,6.393571429,7.46666666667,6.0,24.2815033161,65.0
3573,10904,0,16.0,7.2,3.0,25.3868828298,7.0
3575,10906,0,7.488135593,2.37692307692,26.0,25.4605747973,80.0
3577,10914,0,10.27384058,4.6858974359,78.0,25.7553426676,33.0
3579,10924,0,6.604491525,4.77837837838,37.0,26.1238025055,4.0
3581,10940,0,5.530057803,3.39615384615,78.0,26.7133382461,107.0
3585,10952,1,5.764777778,3.36,10.0,27.1554900516,19.0
3587,10964,0,3.642682927,2.1,18.0,27.597641857,21.0
3589,10966,0,4.864966887,3.82843601896,211.0,27.6713338246,9.0
3591,10968,0,8.466184211,6.16666666667,6.0,27.7450257922,11.0
3593,10972,0,7.549777778,3.925,32.0,27.8924097273,21.0
3595,10976,0,6.230188679,2.92272727273,44.0,28.0397936625,5.0
3597,10982,0,5.847297297,0.5,1.0,28.2608695652,4.0
3605,10998,0,6.350632911,3.71666666667,12.0,28.8504053058,2.0
3607,11000,0,7.349122807,3.96842105263,19.0,28.9240972734,6.0
3613,11026,0,6.648717949,4.94166666667,12.0,29.8820928519,23.0
3615,11028,0,9.251710526,10.4555555556,18.0,29.9557848195,31.0
3617,11034,0,4.82375,6.18333333333,6.0,30.1768607222,2.0
3619,11040,0,6.076111111,4.32962962963,27.0,30.3979366249,13.0
3621,11042,0,6.632857143,6.83666666667,30.0,30.4716285925,12.0
3625,11050,0,7.431666667,2.61818181818,11.0,30.7663964628,8.0
3627,11056,0,6.734938272,4.57777777778,9.0,30.9874723655,55.0
3633,11078,0,6.403131313,2.51111111111,27.0,31.7980840088,7.0
3635,11080,3,7.975436893,4.5875,16.0,31.8717759764,1.0
3639,11088,1,7.522641509,2.38333333333,18.0,32.1665438467,7.0
3641,11096,3,8.154845361,3.20454545455,44.0,32.461311717,15.0
3645,11108,0,7.358333333,3.99285714286,28.0,32.9034635225,8.0
3647,11110,2,6.198928571,5.86712328767,73.0,32.9771554901,46.0
3649,11112,0,6.057407407,4.52888888889,36.0,33.0508474576,21.0
3651,11128,2,5.592166667,4.0,21.0,33.6403831982,51.0
3653,11132,1,6.061764706,4.84545454545,11.0,33.7877671334,4.0
3655,11140,0,6.442857143,5.1,4.0,34.0825350037,9.0
3659,11144,0,7.175609756,3.3,4.0,34.2299189388,2.0
3663,11148,0,6.12423913,4.66503067485,163.0,34.377302874,1.0
3665,11150,0,5.125,3.01204819277,83.0,34.4509948416,15.0
3667,11152,0,7.320987654,3.3,10.0,34.5246868091,12.0
3671,11158,2,6.478222222,3.9125,24.0,34.7457627119,7.0
3673,11160,1,6.630643564,3.30967741935,93.0,34.8194546794,3.0
3675,11168,0,8.333783784,8.175,4.0,35.1142225497,4.0
3679,11174,0,7.307272727,2.9875,16.0,35.3352984525,24.0
3681,11178,2,6.795172414,7.13333333333,18.0,35.4826823876,8.0
3687,11184,2,6.914583333,6.88333333333,6.0,35.7037582903,3.0
3689,11192,0,6.359464286,3.56666666667,6.0,35.9985261606,13.0
3697,11244,0,4.435510563,7.20344827586,58.0,6.18811881188,111.0
3699,11258,0,4.818713178,7.63255813953,43.0,9.65346534653,23.0
3701,11264,0,5.290778032,10.2230769231,52.0,11.1386138614,40.0
3703,11282,0,3.845980861,4.21142857143,63.0,15.5940594059,6.0
3705,11288,0,4.188713551,10.0928571429,28.0,17.0792079208,69.0
3707,11294,0,3.649171053,10.9245833333,48.0,18.5643564356,5.0
3709,11300,0,3.961848485,8.071875,64.0,20.0495049505,10.0
3711,11304,0,4.927435009,10.42,30.0,21.0396039604,4.0
3713,11306,0,3.011200575,9.564,200.0,21.5346534653,64.0
3715,11310,0,3.311432225,11.5626315789,19.0,22.5247524752,5.0
3717,11312,0,3.745384615,5.97866666667,30.0,23.0198019802,12.0
3719,11318,0,4.261303502,8.15795454545,88.0,5.12367491166,46.0
3721,11322,0,4.2925,7.25825242718,103.0,5.30035335689,13.0
3723,11326,0,4.648746177,7.37573964497,169.0,5.44169611307,28.0
3725,11332,0,4.680688889,7.98550505051,198.0,5.6890459364,36.0
3727,11336,0,5.592426304,8.68554913295,173.0,5.83038869258,21.0
3729,11338,0,4.669162479,8.45739130435,115.0,5.90106007067,8.0
3731,11342,0,5.705391304,6.00581920904,177.0,6.0777385159,1.0
3733,11346,0,3.605524798,13.0010869565,92.0,6.21908127208,39.0
3735,11354,0,4.662757009,7.83218390805,174.0,6.5371024735,4.0
3737,11376,0,4.184028369,3.87813953488,215.0,7.31448763251,8.0
3739,11378,0,4.297683109,6.81226415094,106.0,7.3851590106,30.0
3741,11380,0,4.637157025,6.71162790698,129.0,7.49116607774,20.0
3743,11398,0,4.831752809,4.76707317073,82.0,8.09187279152,10.0
3745,11406,0,4.341346154,8.3246969697,132.0,8.40989399293,45.0
3747,11408,0,3.982294372,10.0671317829,129.0,8.48056537102,49.0
3749,11410,0,3.739611486,6.41146788991,218.0,8.58657243816,61.0
3751,11424,0,5.517293729,9.025,56.0,9.11660777385,7.0
3753,11426,0,3.659433384,6.99028571429,175.0,9.18727915194,9.0
3755,11444,0,4.340277296,8.1166442953,149.0,9.89399293286,17.0
3757,11456,0,3.588219316,7.88607594937,158.0,10.3533568905,29.0
3759,11462,0,4.385844156,4.87802547771,157.0,10.6007067138,73.0
3761,11474,0,4.694382716,5.81496598639,147.0,11.0600706714,34.0
3763,11476,0,3.288991826,6.73684210526,76.0,11.1307420495,82.0
3765,11478,0,3.818221885,12.6804878049,41.0,11.2014134276,48.0
3767,11496,0,4.805726316,6.70508474576,118.0,11.9081272085,19.0
3769,11498,0,4.075540166,4.86258503401,147.0,11.9787985866,23.0
3771,11500,0,2.735635019,6.82211538462,104.0,12.0848056537,72.0
3773,11518,0,3.472038304,6.23762376238,101.0,12.7561837456,38.0
3777,11532,0,5.364408015,11.1869117647,68.0,13.3215547703,18.0
3779,11540,0,3.993105175,4.39477272727,88.0,13.6395759717,47.0
3781,11546,0,4.938340426,8.17804878049,41.0,13.851590106,21.0
3783,11550,0,3.497209909,4.30108695652,92.0,14.0282685512,10.0
3785,11566,0,4.47975,9.455,40.0,14.628975265,146.0
3787,11568,0,3.347390671,4.55714285714,98.0,14.6996466431,25.0
3789,11580,0,4.149123103,11.0643835616,73.0,15.1943462898,15.0
3791,11584,0,5.180833333,10.4854166667,48.0,15.3356890459,9.0
3793,11596,0,3.394786585,7.27777777778,63.0,15.7950530035,37.0
3795,11600,0,4.535388889,6.1039408867,203.0,15.9717314488,18.0
3797,11606,0,3.690309278,10.7821611722,273.0,16.183745583,8.0
3799,11612,0,5.129668508,9.24128571429,280.0,16.4310954064,109.0
3801,11628,0,4.315497207,6.96896551724,29.0,17.0318021201,68.0
3803,11634,0,3.902655172,7.26167400881,227.0,17.2791519435,47.0
3805,11636,0,4.469355556,6.64162790698,86.0,17.3498233216,83.0
