stu_id,avg_s,avg_c,mon_count_c,topN,times
5968,5.514759036,9.037037037,27.0,75.0413907285,0.0
5969,6.503880597,7.346333333,60.0,75.082781457,0.0
5972,2.968809524,8.312820513,39.0,75.2069536424,0.0
5973,4.155555556,10.03333333,9.0,75.2483443709,0.0
5976,4.731433333,9.363768116,69.0,75.3725165563,13.0
5977,3.780153374,9.255652174,115.0,75.4139072848,0.0
5978,3.729082969,5.805847953,171.0,75.4552980132,9.0
5979,4.020665163,5.730147059,136.0,75.4966887417,16.0
5984,4.418384798,7.691341463,82.0,75.7036423841,1.0
5985,4.019007264,6.838507463,67.0,75.7450331126,3.0
5994,3.990897155,7.175862069,58.0,76.1175496689,0.0
5995,3.820969977,7.182926829,82.0,76.1589403974,2.0
6002,3.388341122,4.18875,144.0,76.4486754967,0.0
6003,3.906684073,4.807643312,157.0,76.4900662252,15.0
6008,3.244813793,5.628,75.0,76.6970198675,14.0
6009,2.928077374,3.939541284,109.0,76.738410596,11.0
6012,2.792673267,7.1,20.0,76.8625827815,41.0
6013,2.501482445,8.6,10.0,76.9039735099,45.0
6016,4.389358974,7.676078431,51.0,77.0281456954,1.0
6017,4.393739837,7.964736842,95.0,77.0695364238,0.0
6024,4.015025381,10.05365854,41.0,77.3592715232,13.0
6025,4.114057971,10.53478261,69.0,77.4006622517,8.0
6036,4.280101351,5.391071429,112.0,77.8559602649,7.0
6037,5.077956989,7.157575758,66.0,77.8973509934,0.0
6038,4.010493421,9.434693878,49.0,77.9387417219,0.0
6039,3.984185111,7.534482759,58.0,77.9801324503,12.0
6042,4.547195122,9.155555556,72.0,78.1043046358,0.0
6043,3.152912621,13.22142857,56.0,78.1456953642,0.0
6068,4.700189702,5.004210526,95.0,79.1804635762,162.0
6069,5.26548552,5.986868687,99.0,79.2218543046,134.0
6070,4.151597122,4.488461538,52.0,79.2632450331,13.0
6071,3.93034202,5.9,56.0,79.3046357616,16.0
6074,2.705113809,9.374074074,27.0,79.428807947,44.0
6075,2.892387006,11.44333333,30.0,79.4701986755,37.0
6076,4.626872659,5.611650485,103.0,79.511589404,4.0
6077,4.271165468,4.735849057,106.0,79.5529801325,6.0
6080,5.181373057,8.665163934,122.0,79.6771523179,0.0
6081,4.13648686,7.630633803,142.0,79.7185430464,2.0
6082,4.199650794,7.001,100.0,79.7599337748,23.0
6083,4.056688742,6.33983871,62.0,79.8013245033,6.0
6086,4.325558313,8.687878788,33.0,56.9058077111,0.0
6087,5.030076336,16.20526316,19.0,56.9546120059,3.0
6090,3.471588983,5.489440994,161.0,80.0082781457,0.0
6091,3.033903614,6.621354167,192.0,80.0496688742,0.0
6100,5.17278481,9.556716418,67.0,80.4221854305,23.0
6101,4.321934426,12.56860465,172.0,80.4635761589,0.0
6106,4.618282548,7.887804878,123.0,80.6705298013,15.0
6107,4.699333333,8.557471264,87.0,80.7119205298,0.0
6112,3.872859779,9.346666667,15.0,80.9188741722,37.0
6113,4.032757576,10.16323529,34.0,80.9602649007,21.0
6126,4.674258503,5.4125,136.0,81.4983443709,8.0
6127,4.414918794,4.914074074,135.0,81.5397350993,4.0
6132,4.817462312,13.98108108,74.0,81.7466887417,7.0
6133,3.937408163,17.84705882,68.0,81.7880794702,8.0
6136,4.189060092,7.320930233,129.0,81.9122516556,59.0
6137,4.819793103,8.629411765,136.0,81.9536423841,44.0
6138,3.259703608,4.477835052,194.0,81.9950331126,16.0
6139,3.620581114,4.958,175.0,82.0364238411,16.0
6142,3.861170084,4.287589286,112.0,82.1605960265,44.0
6143,4.070271941,5.928091603,131.0,82.201986755,26.0
6144,5.237068063,10.1775,148.0,82.2433774834,0.0
6145,4.841851852,16.121875,64.0,82.2847682119,0.0
6146,4.645362319,5.809268293,205.0,82.3261589404,50.0
6147,4.527288428,6.588366337,202.0,82.3675496689,20.0
6154,4.87982684,4.85,168.0,82.6572847682,33.0
6155,4.888993056,4.942436975,238.0,82.6986754967,4.0
6168,2.633991081,11.48409091,44.0,83.1539735099,71.0
6169,2.972534759,11.34897959,49.0,83.1953642384,39.0
6170,2.918828947,4.477142857,70.0,83.2367549669,29.0
6171,3.681420048,5.969512195,82.0,83.2781456954,58.0
6176,4.293861004,9.450980392,51.0,83.4850993377,3.0
6177,3.861800554,6.586956522,46.0,83.5264900662,4.0
6178,3.411952663,4.834977578,223.0,83.5678807947,45.0
6179,4.103816794,6.16875,320.0,83.6092715232,9.0
6182,3.698498965,6.816326531,49.0,97.5776185602,16.0
6183,3.359266169,4.436,150.0,97.6117366087,4.0
6198,6.677108434,14.50701754,57.0,84.2301324503,0.0
6199,7.583544304,9.161764706,68.0,84.2715231788,0.0
6200,4.496506667,8.493975904,83.0,84.3129139073,9.0
6201,4.658301688,9.007228916,83.0,84.3543046358,0.0
6204,5.550323575,8.328662791,172.0,84.4784768212,4.0
6205,4.906174334,6.583636364,110.0,84.5198675497,0.0
6206,2.858294643,11.12285714,35.0,84.5612582781,8.0
6207,2.745852417,11.37142857,42.0,84.6026490066,38.0
6218,3.677566807,7.910526316,133.0,95.3201970443,72.0
6219,4.293250883,8.24822335,197.0,95.5665024631,43.0
6220,5.152653333,6.92260274,146.0,85.0579470199,27.0
6221,4.913206522,7.10776699,206.0,85.0993377483,33.0
6224,4.450596591,8.281547619,168.0,85.2235099338,58.0
6225,3.9020191,8.724386792,212.0,85.2649006623,6.0
6234,3.76978022,6.2625,56.0,85.6374172185,9.0
6235,3.488187184,6.101981132,106.0,85.678807947,29.0
6242,3.189201597,7.018421053,38.0,85.9685430464,52.0
6243,3.058385726,4.895581395,43.0,86.0099337748,76.0
6248,3.332184685,9.441666667,24.0,86.2168874172,16.0
6249,4.80508088556,8.9764008905,81.3247311828,86.2582781457,0.0
6252,4.379403794,7.713953488,86.0,86.3824503311,46.0
6253,3.679349693,11.13115942,138.0,86.4238410596,17.0
6262,5.203497537,9.527534247,146.0,86.7963576159,2.0
6263,5.600983051,11.86369427,157.0,86.8377483444,10.0
6278,3.979105431,7.092380952,105.0,87.4586092715,17.0
6279,4.460765661,7.507386364,176.0,87.5,21.0
6290,3.519515419,6.327758007,281.0,87.9552980132,9.0
6291,5.366527571,9.114266667,300.0,87.9966887417,21.0
6292,3.774420655,8.72254902,102.0,88.0380794702,34.0
6293,5.28486014,9.956097561,41.0,88.0794701987,3.0
6304,1.882546201,7.77804878,41.0,88.5347682119,6.0
6305,3.49617284,7.84,20.0,88.5761589404,0.0
6312,4.211377778,5.029833333,300.0,88.8658940397,13.0
6313,4.635483871,6.084067797,295.0,88.9072847682,0.0
6322,6.449207921,11.22820513,78.0,89.2798013245,23.0
6323,5.098888889,12.73846154,52.0,89.321192053,0.0
6338,4.900816024,9.647619048,21.0,89.9420529801,7.0
6339,4.930805153,9.951851852,27.0,89.9834437086,3.0
6346,3.272840746,6.1032,100.0,90.2731788079,0.0
6347,3.480515222,7.397222222,36.0,90.3145695364,41.0
6348,3.30791019,4.566492147,191.0,90.3559602649,112.0
6349,4.315250896,4.806875,160.0,90.3973509934,113.0
6358,6.195645646,8.793243243,74.0,86.6595895258,0.0
6359,5.668493151,10.01509434,53.0,86.69497523,7.0
6360,7.967364017,6.849707602,171.0,90.7698675497,0.0
6361,4.049027237,7.292941176,170.0,90.8112582781,53.0
6362,2.714195906,5.746206897,145.0,90.8526490066,48.0
6363,2.537032569,5.443518519,162.0,90.8940397351,45.0
6370,4.062043344,7.746839378,193.0,91.1837748344,14.0
6371,4.544596671,6.756637168,226.0,91.2251655629,3.0
6376,3.147231183,7.277887324,142.0,91.4321192053,43.0
6377,3.411847545,6.647333333,150.0,91.4735099338,41.0
6392,3.828121442,5.333333333,126.0,92.011589404,115.0
6393,3.400255009,4.878571429,161.0,92.0529801325,68.0
6400,5.305597484,7.473891626,203.0,92.3427152318,0.0
6401,4.989230769,9.677272727,176.0,92.3841059603,0.0
6408,4.402884615,7.457901786,224.0,92.6738410596,5.0
6409,3.929298246,9.451333333,150.0,92.7152317881,6.0
6420,3.903613963,7.575696203,79.0,93.1705298013,66.0
6421,4.535524862,4.639873418,79.0,93.2119205298,29.0
6424,2.53142094,4.38,30.0,96.3054187192,40.0
6425,2.465213115,5.147272727,33.0,96.5517241379,13.0
6438,4.871895551,7.766489362,188.0,93.832781457,3.0
6439,4.375526316,6.634090909,88.0,93.8741721854,0.0
6444,5.786805556,7.704910714,224.0,94.0811258278,0.0
6445,4.860147059,6.040983607,122.0,94.1225165563,3.0
6446,4.997912088,5.829885057,87.0,94.1639072848,1.0
6447,4.500757576,4.896052632,76.0,94.2052980132,16.0
6456,5.090981818,10.54716049,162.0,94.5778145695,15.0
6457,5.217030717,10.52297297,222.0,94.619205298,7.0
6460,4.963504274,13.37114625,253.0,94.7433774834,4.0
6461,4.773703704,12.78214844,256.0,94.7847682119,13.0
6464,5.251574468,6.519407407,135.0,94.9089403974,5.0
6465,6.753387534,6.1865,140.0,94.9503311258,11.0
6468,4.549297597,5.784189723,253.0,95.0745033113,0.0
6469,5.197235023,7.367114094,149.0,95.1158940397,4.0
6476,3.803017945,5.380952381,63.0,95.4056291391,9.0
6477,3.793240506,5.282716049,162.0,95.4470198675,9.0
6478,3.357795766,4.77854251,247.0,95.488410596,51.0
6479,4.064056162,5.028611111,180.0,95.5298013245,4.0
6482,5.109233129,7.410578035,173.0,95.6539735099,0.0
6483,5.012097701,7.436437247,247.0,95.6953642384,6.0
6484,3.868734375,6.408888889,90.0,95.7367549669,12.0
6485,3.705084112,4.682926829,82.0,95.7781456954,0.0
6504,5.775654952,9.517094972,179.0,96.4817880795,12.0
6505,5.070479705,8.230327869,244.0,96.5231788079,9.0
6506,5.442900433,6.552255639,133.0,96.5645695364,21.0
6507,6.605232558,7.635625,160.0,96.6059602649,16.0
6508,4.552985075,7.638070175,57.0,96.6473509934,10.0
6509,4.680040404,7.468041237,97.0,96.6887417219,9.0
6532,3.847335128,5.854330986,284.0,97.6407284768,9.0
6533,4.11632964,5.616719243,317.0,97.6821192053,6.0
6534,3.353398438,6.715357143,112.0,97.7235099338,15.0
6535,4.264859335,6.434191176,136.0,97.7649006623,2.0
6540,3.869853659,4.127941176,136.0,97.9718543046,52.0
6541,3.889825328,5.308695652,184.0,98.0132450331,18.0
6544,3.153803056,6.905202312,173.0,98.1374172185,97.0
6545,3.282602389,5.032307692,130.0,98.178807947,28.0
6550,4.185538462,5.401515152,132.0,98.3857615894,52.0
6551,3.860184255,4.22688172,93.0,98.4271523179,45.0
6552,4.618830898,8.88,20.0,98.4685430464,14.0
6553,4.373324397,15.80416667,24.0,98.5099337748,2.0
6562,4.601225895,4.364398148,216.0,98.8824503311,1.0
6563,4.479520661,4.408493976,166.0,98.9238410596,8.0
6564,4.039465082,8.240625,32.0,98.9652317881,37.0
6565,3.170595084,12.34130435,46.0,99.0066225166,9.0
6566,3.491096433,5.468235294,170.0,99.048013245,24.0
6567,3.693847222,5.374820144,139.0,99.0894039735,10.0
6572,3.58188172,11.06428571,14.0,99.2963576159,6.0
6573,3.322553957,9.844444444,18.0,99.3377483444,19.0
6574,5.192304,6.587022901,131.0,99.3791390728,40.0
6575,5.115147059,6.069127517,149.0,99.4205298013,33.0
6584,3.279785354,6.692307692,104.0,57.1986334797,61.0
6585,3.535517241,7.23255814,129.0,57.2474377745,30.0
6588,5.710593824,12.86880734,109.0,57.3938506589,0.0
6589,6.553333333,10.80350877,114.0,57.4426549536,2.0
6590,4.606956522,7.255555556,81.0,57.4914592484,0.0
6591,4.489977827,8.361061947,113.0,57.5402635432,0.0
6596,4.932055749,7.484848485,99.0,57.7842850171,15.0
6597,5.517425373,6.353030303,132.0,57.8330893119,22.0
6598,7.203648649,8.851724138,290.0,57.8818936066,4.0
6599,5.90352518,8.290575916,191.0,57.9306979014,12.0
6604,3.486662234,6.998245614,57.0,58.1747193753,10.0
6605,3.601468172,5.390957447,94.0,58.2235236701,7.0
6610,3.8706,9.718274112,197.0,58.467545144,12.0
6611,3.618186813,10.32051282,156.0,58.5163494388,14.0
6614,5.504225722,11.3012987,77.0,58.6627623231,0.0
6615,5.340094637,8.136470588,85.0,58.7115666179,0.0
6626,4.602625,7.365263158,247.0,59.2484138604,77.0
6627,4.947960426,5.877027027,222.0,59.2972181552,27.0
6628,6.603833333,5.441666667,12.0,59.34602245,11.0
6629,4.498181818,7.391666667,12.0,59.3948267448,29.0
6630,4.003135011,6.395575221,113.0,59.4436310395,22.0
6631,3.672553763,6.638823529,85.0,59.4924353343,17.0
6642,3.909560811,8.0857277,213.0,60.0292825769,2.0
6643,4.803674699,7.303141361,191.0,60.0780868716,2.0
6646,3.834038095,4.265116279,86.0,60.224499756,25.0
6647,4.43939759,5.482926829,41.0,60.2733040508,5.0
6652,3.712099174,6.633064516,124.0,60.5173255246,3.0
6653,3.521370787,5.522222222,153.0,60.5661298194,0.0
6656,3.812732426,5.763589744,234.0,60.7125427038,49.0
6657,3.916817227,6.145652174,184.0,60.7613469985,25.0
6666,4.591538462,8.1376,125.0,61.2005856515,9.0
6667,4.237109974,8.16704918,122.0,61.2493899463,8.0
6670,3.826666667,6.623958333,96.0,61.3958028306,2.0
6671,3.857209082,5.885496183,131.0,61.4446071254,2.0
6682,4.258661568,6.55304878,164.0,61.981454368,57.0
6683,3.958831683,7.376875,160.0,62.0302586628,27.0
6686,4.198415094,4.946022727,176.0,62.1766715471,6.0
6687,4.362207447,3.864,125.0,62.2254758419,1.0
6702,3.629249592,3.62,30.0,62.9575402635,55.0
6703,3.584415094,4.617321429,56.0,63.0063445583,23.0
6708,5.049525745,3.990909091,220.0,63.2503660322,14.0
6709,5.117376093,6.777198582,282.0,63.299170327,8.0
6710,4.561948052,6.479015152,132.0,63.3479746218,1.0
6711,4.719078947,9.707848101,79.0,63.3967789165,0.0
6716,4.403580729,4.777070064,157.0,63.6408003904,53.0
6717,3.597160494,5.243809524,210.0,63.6896046852,23.0
6730,3.725291005,4.5,77.0,64.3240605173,60.0
6731,4.116777778,4.904109589,73.0,64.3728648121,45.0
6736,4.301161826,5.070915493,142.0,64.616886286,22.0
6737,4.232278204,6.285365854,164.0,64.6656905808,11.0
6738,3.445582255,5.79375,112.0,64.7144948755,46.0
6739,3.376704871,5.506451613,62.0,64.7632991703,37.0
6740,5.427726433,6.653968254,189.0,64.8121034651,4.0
6741,5.124206349,6.552475248,202.0,64.8609077599,0.0
6754,4.60382643,8.825,40.0,65.3977550024,12.0
6755,4.318858025,8.985714286,28.0,65.4465592972,4.0
6756,4.009859594,6.512,75.0,65.495363592,2.0
6757,3.378305263,9.627272727,77.0,65.5441678868,0.0
6760,3.862748016,5.327272727,55.0,65.6905807711,29.0
6761,4.80508088556,8.9764008905,81.3247311828,65.7393850659,0.0
6764,5.695164835,10.1,75.0,65.8857979502,0.0
6765,4.58839404,6.609375,192.0,65.934602245,2.0
6768,4.001444099,9.251724138,29.0,66.0810151293,6.0
6769,3.557518637,6.6625,48.0,66.1298194241,0.0
6770,3.959522936,8.354242424,99.0,66.1786237189,7.0
6771,3.611662304,7.256338028,71.0,66.2274280137,0.0
6772,4.067460815,9.26,45.0,66.2762323084,16.0
6773,5.08629771,7.371428571,56.0,66.3250366032,1.0
6786,4.668030769,7.143627451,204.0,66.9594924353,0.0
6787,5.258548387,10.13566434,143.0,67.0082967301,0.0
6800,4.163386454,9.122222222,81.0,67.5451439727,16.0
6801,4.691783439,9.729166667,24.0,67.5939482674,10.0
6806,3.296195965,6.845,100.0,67.8379697413,1.0
6807,3.268002577,7.134482759,87.0,67.8867740361,0.0
6824,4.150477273,7.276404494,89.0,68.7164470473,21.0
6825,4.523867403,5.783928571,112.0,68.7652513421,5.0
6828,4.582553542,6.5,116.0,68.9116642265,7.0
6829,4.435818713,5.376443299,194.0,68.9604685212,4.0
6830,3.899639769,5.705851064,188.0,69.009272816,22.0
6831,3.730012151,5.346323529,272.0,69.0580771108,0.0
6838,4.152592593,6.125,64.0,69.3997071742,18.0
6839,4.376712329,5.316,50.0,69.448511469,2.0
6844,5.592677165,7.298901099,91.0,69.6925329429,47.0
6845,5.158181818,6.525221239,226.0,69.7413372377,8.0
6846,3.768371608,7.095857988,169.0,69.7901415325,0.0
6847,4.046518405,7.705181347,193.0,69.8389458272,4.0
6856,6.862893082,9.148913043,92.0,70.2781844802,12.0
6857,7.891836735,10.48510638,94.0,70.326988775,0.0
6858,1.716706422,9.986666667,15.0,70.3757930698,58.0
6859,2.868058577,7.6075,40.0,70.4245973646,43.0
6872,4.831524896,7.236666667,120.0,71.0590531967,49.0
6873,5.207907268,6.171521739,92.0,71.1078574915,29.0
6874,4.103043478,7.494915254,59.0,71.1566617862,18.0
6875,3.994332494,7.975,12.0,71.205466081,9.0
6876,4.376649832,11.88809524,84.0,71.2542703758,36.0
6877,3.780801217,7.827272727,121.0,71.3030746706,14.0
6880,4.536563877,7.558192771,83.0,71.4494875549,46.0
6881,4.183090909,6.143333333,60.0,71.4982918497,37.0
6884,5.201273101,9.451456311,103.0,71.644704734,0.0
6885,4.687792998,5.876315789,152.0,71.6935090288,4.0
6896,4.657096019,6.715,92.0,72.2303562714,20.0
6897,4.449331476,7.156962025,79.0,72.2791605661,0.0
6898,4.754560907,5.927777778,18.0,72.3279648609,3.0
6899,3.759267887,5.734831461,89.0,72.3767691557,4.0
6902,4.504183007,10.20008333,120.0,72.52318204,51.0
6903,4.039249292,7.677300614,163.0,72.5719863348,21.0
6904,3.891321185,7.575280899,178.0,72.6207906296,17.0
6905,3.883340757,9.451612903,217.0,72.6695949244,6.0
6924,4.18047541,11.34193548,31.0,73.5968765251,31.0
6925,4.309580838,12.36052632,38.0,73.6456808199,38.0
6926,4.505218618,8.493023256,43.0,73.6944851147,8.0
6927,4.773782051,8.283333333,12.0,73.7432894095,6.0
6932,5.162951542,8.371111111,135.0,73.9873108834,6.0
6933,4.820952381,9.174380165,121.0,74.0361151781,9.0
6950,2.534798762,7.141666667,24.0,74.6705710102,155.0
6951,2.767367326,4.603846154,52.0,74.719375305,153.0
6960,4.974790765,5.395959596,99.0,75.158613958,7.0
6961,4.571155914,6.097752809,89.0,75.2074182528,4.0
6964,6.756643836,6.353846154,91.0,75.3538311371,15.0
6965,5.538674033,8.806,105.0,75.4026354319,2.0
6972,4.770650794,8.383018868,106.0,75.7442654954,23.0
6973,4.686581876,7.020408163,98.0,75.7930697901,44.0
6982,2.887110583,3.543783784,185.0,76.2323084431,202.0
6983,3.337688966,3.879908257,218.0,76.2811127379,309.0
6988,3.284305556,7.7,14.0,76.5251342118,0.0
6989,4.154005236,11.9,14.0,76.5739385066,0.0
6992,4.086465116,5.4,102.0,76.7203513909,53.0
6993,4.12456869,6.236461538,130.0,76.7691556857,42.0
6998,4.450456942,7.20490566,159.0,77.0131771596,3.0
6999,4.859768421,7.802992701,137.0,77.0619814544,0.0
7008,2.844688691,7.590816327,98.0,77.5012201074,1.0
7009,3.302238372,7.735589744,195.0,77.5500244021,0.0
7010,4.441605691,6.959166667,120.0,77.5988286969,42.0
7011,4.403890609,7.405109489,137.0,77.6476329917,21.0
7014,5.058132678,17.90265625,64.0,77.794045876,0.0
7015,5.581943128,17.03488372,43.0,77.8428501708,0.0
7020,3.54260355,7.277884615,104.0,78.0868716447,5.0
7021,5.814005682,5.855555556,9.0,78.1356759395,0.0
7022,3.617418351,4.086813187,91.0,78.1844802343,81.0
7023,3.830690073,4.378378378,37.0,78.233284529,17.0
7032,3.823022049,4.860377358,212.0,78.672523182,12.0
7033,4.3870059,5.472049689,161.0,78.7213274768,20.0
7034,3.638,3.5125,56.0,78.7701317716,11.0
7035,4.049295102,3.337704918,61.0,78.8189360664,3.0
7038,3.398925121,6.456363636,77.0,78.9653489507,9.0
7039,4.411795252,5.358088235,68.0,79.0141532455,3.0
7042,2.850445469,9.991666667,24.0,79.1605661298,5.0
7043,2.789165303,6.792105263,38.0,79.2093704246,0.0
7044,3.857759674,13.08235294,34.0,79.2581747194,22.0
7045,3.914188377,9.2475,40.0,79.3069790142,54.0
7046,3.72562212,8.552173913,46.0,79.3557833089,7.0
7047,3.958315018,11.2,48.0,79.4045876037,17.0
7060,3.410864198,4.471523179,151.0,80.0390434358,114.0
7061,3.645208845,6.519047619,84.0,80.0878477306,28.0
7068,3.785859107,8.023404255,47.0,80.429477794,4.0
7069,4.028182857,6.305531915,47.0,80.4782820888,3.0
7072,4.84513587,14.49107143,168.0,80.6246949732,6.0
7073,4.604536585,13.60909091,99.0,80.6734992679,0.0
7078,3.746853659,7.170945946,74.0,80.9175207418,6.0
7079,3.901827542,7.839391892,148.0,80.9663250366,5.0
7084,3.168498728,9.662264151,53.0,81.1127379209,58.0
7085,3.140559372,9.330645161,62.0,81.1615422157,80.0
7086,3.373706755,5.848888889,180.0,81.2103465105,2.0
7087,4.399051383,5.993269231,104.0,81.2591508053,45.0
7094,2.691960253,11.57666667,30.0,81.6007808687,71.0
7095,3.113640167,6.265591398,93.0,81.6495851635,49.0
7102,3.75626506,10.79545455,66.0,81.9912152269,28.0
7103,3.718095238,13.74333333,30.0,82.0400195217,29.0
7114,3.531123389,4.611666667,78.0,82.5768667643,26.0
7115,3.293553459,4.277857143,84.0,82.6256710591,152.0
7116,5.324281609,8.268333333,120.0,89.6319886766,104.0
7117,4.989350453,8.570414201,169.0,89.6673743808,36.0
7122,5.078952381,8.620144928,138.0,82.8696925329,4.0
7123,4.858690265,7.662735043,117.0,82.9184968277,22.0
7124,3.706385542,6.728409091,176.0,82.9673011225,0.0
7125,3.655718016,4.767545455,220.0,83.0161054173,2.0
7128,4.204547677,14.57375,112.0,83.1625183016,0.0
7129,4.207609489,10.33303571,112.0,83.2113225964,0.0
7136,4.776911765,8.176785714,168.0,83.5529526598,0.0
7137,5.127553763,7.181927711,166.0,83.6017569546,4.0
7142,4.596696429,8.876273292,161.0,83.8457784285,0.0
7143,4.592313253,8.672222222,153.0,83.8945827233,0.0
7144,4.199473684,4.064146341,164.0,83.9433870181,79.0
7145,3.555953488,3.779581152,191.0,83.9921913128,4.0
7152,3.481122244,4.588541667,96.0,84.3338213763,0.0
7153,3.466530278,4.388405797,138.0,84.3826256711,4.0
7156,2.667288732,6.129824561,57.0,84.5290385554,33.0
7157,2.951070615,6.95308642,81.0,84.5778428502,33.0
7158,3.340678808,7.615384615,26.0,84.6266471449,11.0
7159,4.015547025,7.274509804,51.0,84.6754514397,0.0
7160,3.137715019,6.548648649,37.0,84.7242557345,57.0
7161,4.330516667,8.672727273,33.0,84.7730600293,7.0
7162,2.864860465,8.053333333,15.0,84.8218643241,55.0
7163,3.631099476,7.152173913,23.0,84.8706686188,11.0
7164,3.152337165,7.715,20.0,98.0552712385,104.0
7165,3.758145897,7.831818182,44.0,98.0893892869,11.0
7166,3.307530738,11.19333333,51.0,84.9194729136,107.0
7167,3.937457364,11.29466667,75.0,84.9682772084,100.0
7178,3.826774194,8.0,27.0,85.4075158614,69.0
7179,3.185958005,5.971875,32.0,85.4563201562,12.0
7180,5.025155807,8.461666667,120.0,85.505124451,0.0
7181,4.096823821,6.924242424,66.0,85.5539287457,0.0
7184,3.816877637,6.25467128,289.0,85.7003416301,1.0
7185,4.110742706,6.235465116,344.0,85.7491459248,0.0
7186,3.611425287,4.739506173,81.0,85.7979502196,29.0
7187,3.738929766,4.806507937,189.0,85.8467545144,17.0
7192,4.296818182,13.83263158,171.0,86.0907759883,6.0
7193,4.447398754,16.11677852,149.0,86.1395802831,31.0
7198,5.042784314,12.13473684,190.0,86.383601757,10.0
7199,5.763428571,10.39677419,124.0,86.4324060517,2.0
7208,4.434206081,8.25,138.0,86.8716447047,14.0
7209,3.751013363,10.69647059,85.0,86.9204489995,4.0
