,stu_id,class,avg_s,avg_c,mon_count_c,topN,times
1907,5825,0,3.562556962,5.052875817,153.0,69.5111847556,97.0
1908,5826,0,4.869208494,5.018951613,248.0,69.5526097763,14.0
1909,5827,0,4.784635417,5.685207101,169.0,69.594034797,3.0
1910,5838,0,4.309429429,12.87325203,123.0,70.0497100249,
1911,5839,0,4.411961722,11.13603774,106.0,70.0911350456,
1912,5846,1,3.531106443,5.06,30.0,70.2982601491,145.0
1913,5847,1,3.838271028,6.581081081,37.0,70.3396851698,201.0
1914,5848,0,3.659005848,8.24,60.0,70.3811101906,5.0
1915,5849,2,3.499017341,8.291549296,71.0,70.4225352113,20.0
1916,5858,0,3.414205052,4.17543956,182.0,84.593639576,24.0
1917,5859,0,4.490332326,6.371147541,122.0,84.628975265,4.0
1918,5862,0,4.063954116,5.705050505,99.0,70.7953603977,79.0
1919,5863,0,4.34562387,7.34375,64.0,70.8367854184,43.0
1920,5864,2,6.415315315,13.18511628,172.0,70.8782104391,
1921,5865,2,5.497819767,13.11348315,89.0,70.9196354598,3.0
1922,5870,0,5.044424342,9.36557377,61.0,71.1267605634,28.0
1923,5871,0,4.202153179,5.763157895,19.0,71.1681855841,45.0
1924,5874,0,6.176760563,11.07037037,135.0,71.2096106048,15.0
1925,5875,0,5.889076923,8.389393939,132.0,71.2510356255,5.0
1926,5878,0,5.734545455,9.642666667,120.0,71.3753106877,
1927,5879,0,5.2,12.16097561,123.0,71.4167357084,
1928,5882,1,5.386129032,15.43504425,113.0,71.5410107705,21.0
1929,5883,0,6.062307692,14.99669421,121.0,71.5824357912,43.0
1930,5886,1,3.895110664,6.361904762,63.0,71.7067108534,59.0
1931,5887,1,4.095932914,6.508928571,112.0,71.7481358741,34.0
1932,5900,0,4.206342857,9.285217391,115.0,72.2866611433,71.0
1933,5901,0,4.726027397,8.828473282,131.0,72.328086164,2.0
1934,5904,0,3.68627972,11.81923077,26.0,72.4523612262,17.0
1935,5905,0,3.998,9.608333333,48.0,72.4937862469,21.0
1936,5918,0,6.32807767,6.462439024,205.0,73.0323115162,2.0
1937,5919,0,6.758370787,8.769458128,203.0,73.0737365369,1.0
1938,5924,0,9.526612903,9.790909091,143.0,73.2808616404,2.0
1939,5925,0,13.31339286,8.087394958,119.0,73.3222866611,
1940,5926,0,5.444927885,8.625414365,181.0,73.3637116819,25.0
1941,5927,1,6.659166667,8.204958678,121.0,73.4051367026,11.0
1942,5932,0,4.482807018,6.869047619,294.0,73.6122618061,43.0
1943,5933,0,3.930867993,7.001550388,129.0,73.6536868268,18.0
1944,5936,0,5.46030303,5.634682081,173.0,73.777961889,
1945,5937,0,14.79382716,7.851162791,43.0,73.8193869097,
1946,5940,2,5.309773663,8.809669421,121.0,73.9436619718,
1947,5941,2,6.009817073,11.82537313,67.0,73.9850869925,17.0
1948,5942,0,3.637397541,7.587037037,54.0,74.0265120133,73.0
1949,5943,1,3.910671642,6.96625,80.0,74.067937034,52.0
1950,5944,0,5.792913386,11.05675127,197.0,74.1093620547,
1951,5945,0,4.881933962,8.717910448,134.0,74.1507870754,
1952,5946,0,4.29570028,7.658450704,142.0,74.1922120961,27.0
1953,5947,0,4.749521739,7.355769231,104.0,74.2336371168,29.0
1954,5952,2,4.776136364,11.0923,100.0,74.4407622204,1.0
1955,5953,0,4.643355263,9.46,106.0,74.4821872411,33.0
1956,5964,0,4.587480916,7.473076923,104.0,74.9378624689,34.0
1957,5965,0,5.024035477,10.35412844,109.0,74.9792874896,10.0
1958,5966,0,3.772521891,6.025,28.0,75.0207125104,15.0
1959,5967,1,3.762444444,8.463636364,22.0,75.0621375311,15.0
1960,5974,1,3.059648352,5.947058824,17.0,75.3521126761,50.0
1961,5975,1,3.304847826,7.651219512,41.0,75.3935376968,8.0
1962,5982,0,,,,75.6835128418,
1963,5983,0,6.55952381,12.85522388,67.0,75.7249378625,
1964,5990,0,,,,76.0149130075,
1965,5991,0,,,,76.0563380282,
1966,5992,1,4.264582339,6.545555556,90.0,76.0977630489,32.0
1967,5993,0,4.518419244,6.074590164,61.0,76.1391880696,23.0
1968,5996,0,4.494780059,10.74021739,92.0,76.2634631317,
1969,5997,0,4.52875,12.11616162,99.0,76.3048881524,
1970,6004,1,2.783328671,5.643478261,23.0,76.5948632974,26.0
1971,6005,3,2.785875635,6.844444444,9.0,76.6362883181,5.0
1972,6006,2,3.3040625,5.334375,32.0,76.6777133389,31.0
1973,6007,2,2.951950207,5.308108108,37.0,76.7191383596,14.0
1974,6010,0,4.870380117,6.374285714,35.0,76.8434134217,10.0
1975,6011,0,4.487838428,5.129032258,62.0,76.8848384424,6.0
1976,6020,0,4.66238255,6.191509434,106.0,77.2576636288,9.0
1977,6021,0,4.911956522,9.386956522,92.0,77.2990886495,2.0
1978,6022,0,4.604192547,9.628461538,52.0,77.3405136703,
1979,6023,0,5.434561404,10.52795699,93.0,77.381938691,
1980,6028,0,4.09146789,6.97,60.0,77.5890637945,1.0
1981,6029,0,3.870337079,12.1079661,59.0,77.6304888152,2.0
1982,6032,0,4.887116564,6.169491525,59.0,77.7547638774,17.0
1983,6033,0,4.8492827,7.271698113,53.0,77.7961888981,7.0
1984,6040,0,4.317578125,8.127076923,65.0,78.0861640431,14.0
1985,6041,0,4.297963918,10.44181818,110.0,78.1275890638,
1986,6044,1,3.206615087,6.491632653,147.0,78.2518641259,175.0
1987,6045,1,3.54403423,6.157246377,138.0,78.2932891466,178.0
1988,6046,0,5.779213483,10.03847826,46.0,78.3347141674,2.0
1989,6047,0,6.28031746,9.29025641,39.0,78.3761391881,6.0
1990,6054,0,3.700581655,7.805263158,19.0,78.6661143331,26.0
1991,6055,0,3.62201426,10.4875,16.0,78.7075393538,25.0
1992,6064,0,3.569298507,7.5125,56.0,79.0803645402,54.0
1993,6065,0,3.868325509,7.913578947,95.0,79.1217895609,44.0
1994,6066,2,3.321213942,6.914084507,71.0,79.1632145816,102.0
1995,6067,2,3.599061327,6.578409091,88.0,79.2046396023,55.0
1996,6072,0,5.154132901,10.43165468,139.0,79.4117647059,40.0
1997,6073,0,5.769256757,10.59588235,170.0,79.4531897266,4.0
1998,6078,0,5.967310127,8.72972973,111.0,79.6603148302,
1999,6079,0,4.276666667,6.237878788,66.0,79.7017398509,
2000,6098,0,3.722996795,19.42,20.0,80.405965203,20.0
2001,6099,0,3.855665761,11.11428571,7.0,80.4473902237,24.0
2002,6102,3,3.193981842,7.704519774,177.0,80.5716652858,4.0
2003,6103,3,3.705626703,8.394360465,172.0,80.6130903065,18.0
2004,6104,0,4.204360656,12.3125,8.0,80.6545153273,188.0
2005,6105,3,4.346034483,6.746153846,13.0,80.695940348,187.0
2006,6116,3,3.578535948,5.820812183,197.0,81.1516155758,252.0
2007,6117,0,4.217982301,7.738392857,112.0,81.1930405965,165.0
2008,6120,0,4.601005484,13.18170732,41.0,81.3173156587,101.0
2009,6121,0,4.838721805,12.70625,48.0,81.3587406794,27.0
2010,6124,0,6.643195876,5.046829268,205.0,81.4830157415,110.0
2011,6125,0,6.054385965,6.945804196,286.0,81.5244407622,169.0
2012,6128,0,3.864094903,4.7744,125.0,81.6487158244,92.0
2013,6129,0,3.921872399,4.673282443,131.0,81.6901408451,61.0
2014,6134,0,3.484441219,4.374907749,271.0,81.8972659486,59.0
2015,6135,0,4.396610169,5.173480663,181.0,81.9386909693,9.0
2016,6148,1,4.221023018,4.448611111,72.0,82.4772162386,98.0
2017,6149,1,4.790552147,5.461643836,73.0,82.5186412593,53.0
2018,6150,0,3.589007937,5.668181818,44.0,82.56006628,
2019,6151,0,4.351347754,7.204320988,81.0,82.6014913007,2.0
2020,6156,2,3.899103053,7.31189441,322.0,82.8086164043,6.0
2021,6157,2,4.555008945,8.284109589,365.0,82.850041425,8.0
2022,6160,0,5.677393939,11.31192982,57.0,82.9743164872,67.0
2023,6161,0,5.060606061,18.87575758,33.0,83.0157415079,43.0
2024,6172,0,2.882980501,7.595631068,103.0,83.3885666943,13.0
2025,6173,0,4.244914163,6.491869919,123.0,83.429991715,4.0
2026,6180,0,4.331288136,7.256179775,89.0,83.71996686,8.0
2027,6181,0,3.935527523,5.458095238,105.0,83.7613918807,
2028,6184,1,4.088277311,12.075,68.0,83.8028169014,71.0
2029,6185,2,5.097652733,11.06883721,43.0,83.8442419221,41.0
2030,6190,0,4.470522766,8.2,23.0,99.963963964,20.0
2031,6191,3,5.64587156,3.821428571,14.0,100.0,44.0
2032,6192,0,4.499457143,5.890206186,388.0,84.0513670257,
2033,6193,0,5.247990868,6.236138614,404.0,84.0927920464,4.0
2034,6196,0,4.301661442,7.607042254,213.0,84.2170671085,2.0
2035,6197,0,4.072212581,11.51049724,362.0,84.2584921292,1.0
2036,6202,0,4.758073395,7.857848101,79.0,84.4656172328,
2037,6203,0,4.787906542,5.905555556,72.0,84.5070422535,
2038,6210,1,4.632879581,7.98125,32.0,84.7970173985,38.0
2039,6211,2,4.608307692,7.747058824,17.0,84.8384424192,4.0
2040,6212,3,3.984811912,6.7265625,64.0,84.8798674399,22.0
2041,6213,2,4.574034091,6.257894737,95.0,84.9212924606,4.0
2042,6214,2,3.269126214,5.972072072,111.0,84.9627174814,19.0
2043,6215,2,3.436521739,6.145779221,154.0,85.0041425021,19.0
2044,6230,0,3.975798526,5.885286624,157.0,85.5426677713,4.0
2045,6231,0,4.583434705,6.035673759,141.0,85.584092792,56.0
2046,6232,1,3.94807154,6.54025974,77.0,85.6255178128,7.0
2047,6233,1,4.676978417,7.141176471,85.0,85.6669428335,26.0
2048,6236,0,4.980938053,8.385,140.0,85.7912178956,20.0
2049,6237,0,5.039198218,6.452272727,132.0,85.8326429163,13.0
2050,6244,0,4.039684909,12.66219178,73.0,86.1226180613,18.0
2051,6245,0,3.567034632,8.192792793,111.0,86.164043082,2.0
2052,6250,0,5.753764172,11.71826087,115.0,86.3711681856,
2053,6251,0,4.78621134,10.48379562,137.0,86.4125932063,3.0
2054,6254,0,6.657051114,8.546439394,132.0,86.5368682684,28.0
2055,6255,0,5.319391635,7.788815789,152.0,86.5782932891,18.0
2056,6260,0,5.570636792,14.68264,125.0,86.7854183927,
2057,6261,0,5.022766571,10.70785714,140.0,86.8268434134,
2058,6266,0,5.103738318,8.374070352,199.0,87.033968517,
2059,6267,0,6.390755208,8.536312849,179.0,87.0753935377,6.0
2060,6268,2,3.597740668,7.354444444,90.0,87.1168185584,10.0
2061,6269,2,3.837354571,5.120810811,111.0,87.1582435791,9.0
2062,6276,0,4.589049505,5.892481203,133.0,87.4482187241,2.0
2063,6277,0,5.416027668,6.076956522,230.0,87.4896437448,18.0
2064,6282,0,3.861440162,5.866170213,47.0,87.6967688484,19.0
2065,6283,0,4.135355872,5.908387097,31.0,87.7381938691,8.0
2066,6288,0,2.707783251,13.46470588,17.0,87.9453189727,28.0
2067,6289,0,2.786736292,7.526666667,15.0,87.9867439934,28.0
2068,6296,1,2.536254545,5.52,5.0,88.2767191384,21.0
2069,6297,2,3.283886364,5.771428571,7.0,88.3181441591,53.0
2070,6302,0,2.221879195,10.16486486,37.0,88.5252692626,14.0
2071,6303,2,2.94753304,5.661538462,13.0,88.5666942833,28.0
2072,6306,0,4.592750491,7.289268293,205.0,88.6909693455,11.0
2073,6307,0,4.468350168,13.71640625,128.0,88.7323943662,
2074,6316,1,4.041829268,7.163461538,52.0,89.1052195526,8.0
2075,6317,1,5.60902439,7.923157895,95.0,89.1466445733,8.0
2076,6320,0,3.146683587,6.799452055,73.0,89.2709196355,43.0
2077,6321,0,3.547029549,5.130894309,123.0,89.3123446562,25.0
2078,6332,0,4.376792453,7.222608696,115.0,89.768019884,11.0
2079,6333,0,3.822266082,6.662184874,119.0,89.8094449047,28.0
2080,6342,0,5.117622642,9.871323529,272.0,90.1822700911,
2081,6343,0,5.217125382,8.836989247,186.0,90.2236951118,2.0
2082,6344,0,5.491246006,7.6,94.0,90.2651201326,26.0
2083,6345,0,5.298905325,8.424193548,62.0,90.3065451533,19.0
2084,6352,0,3.745491803,6.057419355,155.0,90.5965202983,6.0
2085,6353,0,3.859375,6.0,197.0,90.637945319,24.0
2086,6356,0,4.583122172,10.80638298,47.0,90.7622203811,17.0
2087,6357,0,5.549243986,12.42830189,53.0,90.8036454018,2.0
2088,6366,0,6.306183206,9.878947368,38.0,91.0936205468,4.0
2089,6367,0,5.420393258,11.22,40.0,91.1350455675,2.0
2090,6368,1,3.429214724,6.101627907,86.0,91.1764705882,18.0
2091,6369,1,3.495831063,5.831958763,97.0,91.2178956089,12.0
2092,6372,0,4.427931818,9.490909091,33.0,91.3421706711,1.0
2093,6373,0,4.494,11.46333333,60.0,91.3835956918,6.0
2094,6374,0,3.644690117,6.040597015,134.0,91.4250207125,19.0
2095,6375,0,4.044571984,6.986013986,143.0,91.4664457332,14.0
2096,6382,0,3.637123596,7.117052023,173.0,91.7564208782,37.0
2097,6383,0,3.669570093,6.742541806,299.0,91.7978458989,46.0
2098,6386,0,5.852105263,6.687283237,173.0,91.9221209611,38.0
2099,6387,0,5.052894737,9.229850746,67.0,91.9635459818,3.0
2100,6390,0,3.025757098,6.503548387,31.0,86.7491166078,5.0
2101,6391,0,2.464516129,4.994736842,19.0,86.7844522968,17.0
2102,6394,0,5.191744472,8.697087379,103.0,92.1706710853,18.0
2103,6395,0,4.780290698,9.624444444,90.0,92.212096106,10.0
2104,6396,0,5.467985989,6.362589928,139.0,92.2535211268,1.0
2105,6397,0,5.384845606,7.061111111,108.0,92.2949461475,
2106,6406,2,1.950531758,5.226666667,30.0,92.6677713339,70.0
2107,6407,3,2.405546448,5.038648649,37.0,92.7091963546,31.0
2108,6410,0,4.551363636,7.147297297,111.0,92.8334714167,34.0
2109,6411,0,4.459900498,7.577575758,165.0,92.8748964374,9.0
2110,6412,2,4.870139373,9.676,105.0,92.9163214582,38.0
2111,6413,2,4.293398792,7.52184874,119.0,92.9577464789,12.0
2112,6426,0,4.336687764,7.322251309,191.0,93.4134217067,123.0
2113,6427,0,4.329575758,7.56407767,103.0,93.4548467274,67.0
2114,6428,1,4.296467662,5.61129771,131.0,93.4962717481,50.0
2115,6429,2,3.76454717,5.353225806,62.0,93.5376967688,28.0
2116,6430,0,3.030861423,4.688888889,18.0,93.5791217896,53.0
2117,6431,0,3.359732771,4.04,15.0,93.6205468103,27.0
2118,6440,0,4.857165354,5.653784861,251.0,93.9933719967,
2119,6441,0,4.562467866,6.568904594,283.0,94.0347970174,21.0
2120,6442,0,6.349090909,10.22142857,182.0,94.0762220381,
2121,6443,0,6.713793103,8.024305556,144.0,94.1176470588,
2122,6450,0,4.757894737,6.03776824,233.0,94.4076222038,
2123,6451,0,4.386704545,4.963546798,203.0,94.4490472245,4.0
2124,6454,0,4.835903614,11.99383562,146.0,94.5733222867,4.0
2125,6455,0,6.318913043,9.368421053,114.0,94.6147473074,
2126,6458,0,4.401383929,8.727027027,74.0,94.7390223695,57.0
2127,6459,0,5.533842593,8.257692308,78.0,94.7804473902,13.0
2128,6462,0,3.182132353,12.598125,64.0,94.9047224524,2.0
2129,6463,0,3.666756757,10.77037037,81.0,94.9461474731,2.0
2130,6466,3,2.621598086,11.9125,8.0,95.0704225352,28.0
2131,6467,1,2.863080308,4.945454545,22.0,95.1118475559,17.0
2132,6472,0,5.45414966,7.940654206,214.0,95.3189726595,
2133,6473,0,6.112698413,13.14766355,214.0,95.3603976802,
2134,6474,0,2.660097205,8.36375,40.0,95.4018227009,12.0
2135,6475,0,2.765787966,7.363636364,55.0,95.4432477216,5.0
2136,6480,0,2.761223329,15.55675676,37.0,95.6503728252,28.0
2137,6481,0,2.844484159,8.91875,48.0,95.6917978459,4.0
2138,6486,0,4.146837607,5.609952381,210.0,95.8989229495,
2139,6487,0,3.806329966,8.587012987,77.0,95.9403479702,8.0
2140,6488,3,2.827205128,8.874761905,63.0,95.9817729909,14.0
2141,6489,3,3.19375,14.5875,24.0,96.0231980116,17.0
2142,6492,0,3.757595129,5.031545741,317.0,96.1474730737,44.0
2143,6493,0,3.778018494,4.60754717,265.0,96.1888980944,21.0
2144,6496,0,4.93715942,5.492397661,171.0,96.3131731566,7.0
2145,6497,0,5.263953488,5.789191176,136.0,96.3545981773,14.0
2146,6510,0,5.223755102,7.253278689,122.0,96.8102734051,
2147,6511,0,5.934609375,8.709045226,199.0,96.8516984258,
2148,6512,1,4.649336493,7.337078652,178.0,96.8931234466,
2149,6513,1,4.793701299,9.477941176,136.0,96.9345484673,
2150,6518,2,4.356804734,7.741968912,193.0,97.1416735708,3.0
2151,6519,1,4.579753086,9.423248408,314.0,97.1830985915,
2152,6520,0,4.395303371,8.149503546,282.0,97.2245236123,
2153,6521,0,4.9656,9.263921569,255.0,97.265948633,
2154,6524,0,5.281719368,14.62727273,44.0,97.3902236951,50.0
2155,6525,0,4.627613412,21.33023256,43.0,97.4316487158,54.0
2156,6526,0,4.402460568,7.81754717,106.0,97.4730737365,
2157,6527,0,4.684183007,7.436625,160.0,97.5144987572,
2158,6546,0,3.420251046,6.52584,125.0,98.3015741508,17.0
2159,6547,0,3.516305344,8.104878049,123.0,98.3429991715,9.0
2160,6554,1,3.883524962,4.55,12.0,98.6329743165,163.0
2161,6555,0,3.606891117,6.256206897,29.0,98.6743993372,219.0
2162,6578,0,3.799819695,5.137579618,157.0,99.6271748136,4.0
2163,6579,0,3.941261468,6.541568627,153.0,99.6685998343,2.0
2164,6592,1,4.957173913,6.561413043,184.0,57.5329107752,14.0
2165,6593,1,4.483317308,6.894011628,172.0,57.5816674793,12.0
2166,6594,0,4.092754881,5.297580645,248.0,57.6304241833,6.0
2167,6595,0,3.526720117,6.017834395,314.0,57.6791808874,4.0
2168,6600,0,3.320780312,4.936170213,47.0,57.9229644076,77.0
2169,6601,1,3.407191943,4.364814815,27.0,57.9717211117,89.0
2170,6620,0,6.239775414,9.2944,125.0,58.8980984885,208.0
2171,6621,0,7.543760933,12.07405063,158.0,58.9468551926,44.0
2172,6624,1,3.611407407,6.184545455,110.0,59.0931253047,79.0
2173,6625,1,4.248762755,6.005263158,95.0,59.1418820088,47.0
2174,6636,0,3.415173979,5.243697479,119.0,59.6782057533,105.0
2175,6637,0,3.915639731,7.003669725,109.0,59.7269624573,117.0
2176,6648,0,3.620138751,6.468181818,110.0,60.2632862019,16.0
2177,6649,0,3.866967113,6.721052632,95.0,60.3120429059,38.0
2178,6650,3,2.707387792,6.280851064,47.0,60.3607996099,70.0
2179,6651,3,2.714300987,5.996774194,31.0,60.409556314,67.0
2180,6654,0,4.713490305,9.362173913,138.0,60.5558264261,3.0
2181,6655,0,4.504890282,8.842735043,117.0,60.6045831302,7.0
2182,6660,0,3.410190797,4.875,224.0,60.8483666504,99.0
2183,6661,0,3.089633508,6.567335244,349.0,60.8971233545,59.0
2184,6662,1,4.162790698,9.406060606,132.0,60.9458800585,28.0
2185,6663,0,3.799158879,10.6375,16.0,60.9946367626,22.0
2186,6668,1,3.261101574,9.351578947,95.0,61.2384202828,44.0
2187,6669,0,3.19555409,6.12076087,92.0,61.2871769868,22.0
2188,6672,3,3.254576271,6.782716049,162.0,61.433447099,
2189,6673,2,3.773360215,5.535169492,236.0,61.482203803,
2190,6678,2,4.060307298,9.190789474,76.0,61.7259873233,11.0
2191,6679,2,3.421980769,5.380555556,108.0,61.7747440273,1.0
2192,6680,0,4.499909677,6.314084507,284.0,61.8235007314,12.0
2193,6681,0,4.521555996,5.893355482,301.0,61.8722574354,1.0
2194,6694,2,3.040883055,5.971428571,35.0,62.506094588,32.0
2195,6695,3,3.680977444,5.74375,32.0,62.5548512921,50.0
2196,6696,0,3.639224806,5.523529412,34.0,62.6036079961,14.0
2197,6697,0,3.943979849,6.436842105,19.0,62.6523647001,8.0
2198,6714,0,3.71610951,3.741025641,78.0,63.4812286689,68.0
2199,6715,0,3.84270362,4.9,98.0,63.529985373,13.0
2200,6718,0,5.302374429,8.060784314,102.0,63.6762554851,
2201,6719,0,5.386529851,8.468103448,116.0,63.7250121892,
2202,6720,3,4.13821608,5.464596273,161.0,63.7737688932,52.0
2203,6721,3,3.953450937,5.926315789,152.0,63.8225255973,28.0
2204,6722,1,3.796176962,7.125,76.0,63.8712823013,104.0
2205,6723,1,3.98220979,4.294117647,68.0,63.9200390054,14.0
2206,6728,3,3.916883309,6.455833333,48.0,64.1638225256,58.0
2207,6729,3,4.261944848,5.524242424,66.0,64.2125792296,18.0
2208,6748,0,4.217235421,11.80677966,59.0,65.1389566065,19.0
2209,6749,2,4.767859425,10.84909091,55.0,65.1877133106,23.0
2210,6750,0,4.701098485,14.1,19.0,99.710024855,4.0
2211,6751,0,4.688211382,16.32121212,33.0,99.7514498757,8.0
2212,6762,0,4.733900524,5.447305389,167.0,65.7240370551,2.0
2213,6763,0,4.529728331,6.870348837,172.0,65.7727937591,12.0
2214,6774,0,3.557297688,5.682105263,95.0,66.3091175037,64.0
2215,6775,0,3.962742857,5.876767677,99.0,66.3578742077,6.0
2216,6778,1,3.705370787,7.779411765,102.0,66.5041443198,81.0
2217,6779,2,3.876707483,9.737837838,111.0,66.5529010239,63.0
2218,6784,0,3.711380846,5.667904762,210.0,66.7966845441,12.0
2219,6785,0,4.926763485,5.573195876,97.0,66.8454412482,
2220,6788,1,4.563585927,6.9124,125.0,66.9917113603,11.0
2221,6789,0,4.593433544,7.977835052,97.0,67.0404680644,12.0
2222,6790,0,4.652618683,7.863235294,68.0,67.0892247684,11.0
2223,6791,0,4.032875,7.534693878,49.0,67.1379814725,
2224,6792,0,4.828517241,6.812837838,148.0,67.1867381765,
2225,6793,0,5.255311526,8.984057971,138.0,67.2354948805,
2226,6798,1,3.624354561,5.884892086,139.0,67.3817649927,169.0
2227,6799,3,3.550752688,5.788235294,102.0,67.4305216967,35.0
2228,6802,0,3.425581717,6.151320755,265.0,67.5767918089,120.0
2229,6803,0,3.781645367,5.918913043,184.0,67.6255485129,52.0
2230,6804,0,5.523198198,9.592951542,227.0,67.674305217,
2231,6805,0,4.615270655,10.65530233,215.0,67.723061921,
2232,6808,0,4.285046729,13.53333333,27.0,67.8693320332,2.0
2233,6809,0,4.06338403,15.62142857,14.0,67.9180887372,18.0
2234,6816,0,6.071101449,7.734482759,87.0,68.2593856655,
2235,6817,0,7.828227425,8.229411765,170.0,68.3081423696,4.0
2236,6820,3,3.686708701,5.15,16.0,68.4544124817,25.0
2237,6821,0,4.485480916,4.406976744,43.0,68.5031691858,36.0
2238,6822,2,3.176825397,6.6,35.0,68.5519258898,6.0
2239,6823,2,3.105199653,3.948648649,37.0,68.6006825939,11.0
2240,6826,0,5.147009174,9.2275,120.0,68.746952706,4.0
2241,6827,0,4.884847162,7.870588235,102.0,68.79570941,10.0
2242,6832,0,3.354659271,6.12804878,123.0,69.0394929303,
2243,6833,0,3.368630363,5.003856655,293.0,69.0882496343,9.0
2244,6834,0,4.456422764,6.16,55.0,69.1370063384,
2245,6835,0,4.168600509,6.66,95.0,69.1857630424,
2246,6836,0,3.988950437,7.977868852,122.0,69.2345197465,
2247,6837,1,3.781966874,6.045744681,94.0,69.2832764505,
2248,6840,0,4.409712092,7.352272727,88.0,69.4295465627,76.0
2249,6841,3,4.84650655,7.17739726,73.0,69.4783032667,29.0
2250,6862,0,4.012093023,5.772916667,96.0,70.5021940517,21.0
2251,6863,0,3.297913669,6.908360656,122.0,70.5509507557,19.0
2252,6882,0,4.82761488,9.3184,75.0,71.4773281326,2.0
2253,6883,0,4.573894737,8.107933884,121.0,71.5260848367,
2254,6886,0,4.142940252,5.025531915,94.0,71.6723549488,24.0
2255,6887,0,4.429053254,4.140740741,108.0,71.7211116529,40.0
2256,6890,2,3.818857143,5.92,95.0,71.867381765,133.0
2257,6891,3,3.628283499,5.311627907,86.0,71.916138469,154.0
2258,6892,0,3.910706806,3.620661157,121.0,71.9648951731,
2259,6893,0,3.323253012,4.458883249,197.0,72.0136518771,
2260,6894,2,3.43705036,6.85,42.0,72.0624085812,107.0
2261,6895,2,3.588491418,7.097674419,43.0,72.1111652852,83.0
2262,6900,0,5.378847458,9.983333333,84.0,72.3549488055,
2263,6901,0,4.116829268,11.525,92.0,72.4037055095,8.0
2264,6906,0,4.182448211,6.187628866,97.0,72.6474890297,27.0
2265,6907,1,4.098791209,5.641975309,81.0,72.6962457338,11.0
2266,6916,0,4.223419118,7.756424581,179.0,73.1350560702,35.0
2267,6917,0,4.041276596,6.93483871,155.0,73.1838127743,10.0
2268,6920,1,4.099583975,7.541666667,48.0,73.3300828864,119.0
2269,6921,1,4.03122108,7.597468354,79.0,73.3788395904,51.0
2270,6922,0,5.285162338,6.086315789,95.0,73.4275962945,16.0
