id,consume,consumesum,consumeavg,consumemax,remaindersum,remainderavg,remaindermax,s_avg,s_max,c_count,c_avg,c_max
6708,1586,13174.4,8.27537688442,200.0,166576.81,104.633674623,234.14,5.04952574526,30.0,220.0,3.99090909091,24.8
6709,924,11006.44,11.8094849785,200.0,84000.94,90.1297639485,213.69,5.11737609329,20.0,282.0,6.77719858156,30.6
6710,1090,5713.21,5.20328779599,200.0,55113.99,50.1948907104,217.01,4.56194805195,15.0,132.0,6.47901515152,24.3
6711,320,3751.72,11.6152321981,100.0,15317.47,47.4225077399,109.58,4.71907894737,18.0,79.0,9.70784810127,30.0
6714,1874,9318.02,4.97226254002,500.0,343792.07,183.453612593,513.02,3.71610951009,14.0,78.0,3.74102564103,22.2
6715,1492,10463.2,7.00817146685,500.0,221829.48,148.579691896,507.44,3.84270361991,30.0,98.0,4.9,13.7
6716,2273,12229.3,5.38024637044,500.0,347512.64,152.887215134,506.24,4.40358072917,15.0,157.0,4.77707006369,30.0
6717,1926,13928.74,7.23195223261,300.0,264530.35,137.347014538,330.51,3.59716049383,16.0,210.0,5.24380952381,30.0
6718,1393,8831.58,6.31278055754,200.0,165002.43,117.94312366,253.19,5.30237442922,30.0,102.0,8.06078431373,30.0
6719,663,8419.74,12.6422522523,200.0,71221.45,106.939114114,237.36,5.38652985075,30.0,116.0,8.46810344828,30.0
6720,1935,12669.67,6.53749742002,300.0,243459.95,125.624329205,313.91,4.1382160804,24.0,161.0,5.46459627329,27.2
6721,1605,13127.44,8.16383084577,300.0,215428.67,133.973053483,338.83,3.95345093716,21.6,152.0,5.92631578947,20.9
6722,1400,8541.18,6.09213980029,300.0,194811.94,138.952881598,384.37,3.7961769616,13.2,76.0,7.125,30.0
6723,953,8122.97,8.50572774869,300.0,115694.17,121.145727749,329.43,3.98220979021,23.0,68.0,4.29411764706,9.8
6728,1106,7863.95,7.05286995516,300.0,125315.09,112.390215247,303.79,3.91688330871,11.0,48.0,6.45583333333,25.4
6729,1002,8644.94,8.57632936508,300.0,104281.95,103.454315476,307.4,4.26194484761,15.0,66.0,5.52424242424,15.3
6730,1848,10392.1,5.59919181034,400.0,224955.89,121.204682112,424.6,3.72529100529,14.0,77.0,4.5,30.0
6731,1339,11105.52,8.23851632047,200.0,114214.17,84.7286127596,223.22,4.11677777778,15.0,73.0,4.90410958904,39.3
6736,1651,11543.28,6.99168988492,300.0,185909.22,112.604009691,304.46,4.30116182573,12.0,142.0,5.07091549296,22.2
6737,1366,12422.54,9.05432944606,200.0,136119.16,99.2122157434,311.47,4.23227820372,30.0,164.0,6.28536585366,30.0
6738,1677,7915.17,4.71702622169,200.0,102291.68,60.960476758,203.15,3.44558225508,30.0,112.0,5.79375,24.5
6739,1044,6289.7,6.01885167464,150.0,57944.23,55.4490239234,153.17,3.37670487106,15.0,62.0,5.5064516129,30.0
6740,1466,12672.52,8.60904891304,300.0,187247.89,127.206447011,315.79,5.42772643253,25.8,189.0,6.65396825397,30.0
6741,1155,12442.66,10.6987618229,200.0,138228.93,118.855485813,303.86,5.12420634921,15.0,202.0,6.55247524752,28.0
6748,1711,10046.86,5.86164527421,250.0,116522.61,67.9828529755,251.55,4.21723542117,30.0,59.0,11.806779661,30.0
6749,1280,9386.79,7.32770491803,200.0,72746.59,56.7889071038,226.72,4.76785942492,16.9,55.0,10.8490909091,32.4
6750,591,5457.06,9.1408040201,200.0,34719.0,58.1557788945,253.22,4.70109848485,25.0,19.0,14.1,30.0
6751,415,3554.76,8.46371428571,200.0,19651.0,46.7880952381,201.99,4.68821138211,14.8,33.0,16.3212121212,56.8
6754,1149,8209.47,7.14488250653,200.0,73580.16,64.0384334204,207.83,4.60382642998,28.0,40.0,8.825,100.0
6755,1781,11056.57,6.1837639821,100.0,94421.71,52.8085626398,131.59,4.31885802469,17.6,28.0,8.98571428571,24.0
6756,1369,9364.88,6.82074289876,500.0,220515.05,160.608193736,510.92,4.00985959438,24.0,75.0,6.512,25.7
6757,1345,11671.08,8.65807121662,500.0,327433.37,242.903093472,588.67,3.37830526316,15.0,77.0,9.62727272727,32.8
6760,1945,9824.89,5.05135732648,450.0,373489.66,192.025532134,502.37,3.86274801587,14.5,55.0,5.32727272727,30.0
6762,1265,10099.15,7.95835303388,300.0,145061.88,114.311962175,311.38,4.73390052356,30.0,167.0,5.44730538922,24.9
6763,1215,11575.64,9.45722222222,200.0,123504.43,100.902312092,220.98,4.52972833118,30.0,172.0,6.87034883721,19.0
6764,851,6871.64,8.02761682243,400.0,109668.74,128.117686916,411.71,5.69516483516,30.0,75.0,10.1,35.3
6765,1116,11636.11,10.352411032,200.0,120868.75,107.534475089,277.93,4.58839403974,30.0,192.0,6.609375,42.2
6768,1928,7365.3,3.81424132574,200.0,125501.36,64.9929363024,205.81,4.00144409938,30.0,29.0,9.25172413793,30.0
6769,1235,9183.22,7.42978964401,100.0,67862.34,54.9048058252,152.88,3.55751863685,30.0,48.0,6.6625,30.0
6770,1516,8565.92,5.64289855072,100.0,88801.05,58.498715415,168.74,3.95952293578,30.0,99.0,8.35424242424,30.0
6771,1142,9865.99,8.60906631763,200.0,87480.0,76.335078534,218.25,3.61166230366,30.0,71.0,7.25633802817,30.0
6772,1290,10956.31,8.48668474051,800.0,585758.0,453.724244771,935.7,4.06746081505,15.0,45.0,9.26,30.0
6773,539,5601.89,10.3931168831,500.0,179263.07,332.584545455,819.52,5.08629770992,30.0,56.0,7.37142857143,41.6
6774,1703,9342.06,5.46638970158,300.0,161608.84,94.5633937975,314.98,3.55729768786,13.0,95.0,5.68210526316,30.0
6775,1022,8209.56,7.97819241983,200.0,61540.5,59.806122449,201.6,3.96274285714,22.0,99.0,5.87676767677,24.6
6778,1857,12658.6,6.80204191295,600.0,483888.62,260.015378829,1034.75,3.70537078652,30.0,102.0,7.77941176471,30.0
6779,1340,11628.36,8.63919762259,550.0,248312.8,184.482020802,551.82,3.87670748299,15.0,111.0,9.73783783784,51.7
6784,1186,9890.73,8.28369346734,200.0,64733.64,54.2157788945,275.09,3.71138084633,12.0,210.0,5.6679047619,16.6
6785,650,6354.63,9.65749240122,200.0,36159.06,54.9529787234,204.17,4.92676348548,30.0,97.0,5.57319587629,29.8
6786,1266,11298.29,8.86835949765,400.0,145720.88,114.380596546,424.63,4.66803076923,21.5,204.0,7.14362745098,33.8
6787,600,9999.0,16.205834684,300.0,77774.38,126.052479741,331.81,5.2585483871,15.0,143.0,10.1356643357,52.1
6788,1484,12795.72,8.58197183099,200.0,118997.0,79.8101945003,208.05,4.56358592693,19.2,125.0,6.9124,49.8
6789,1076,11306.52,10.44,150.0,77674.74,71.7218282548,171.63,4.5934335443,19.0,97.0,7.97783505155,30.0
6790,1700,10721.26,6.30662352941,300.0,195242.61,114.848594118,314.73,4.652618683,16.0,68.0,7.86323529412,22.1
6791,1058,8671.26,8.18043396226,200.0,115357.16,108.827509434,228.11,4.032875,15.3,49.0,7.53469387755,25.9
6792,1369,11184.67,8.13430545455,200.0,153284.22,111.479432727,243.75,4.82851724138,30.0,148.0,6.81283783784,18.4
6793,1020,12350.75,12.0730694037,200.0,110719.61,108.230312805,231.01,5.25531152648,13.2,138.0,8.98405797101,30.0
6798,1379,9938.82,7.1864208243,300.0,125068.85,90.4330079537,331.07,3.6243545611,8.0,139.0,5.88489208633,59.1
6799,1364,10639.45,7.77737573099,300.0,116261.15,84.9862207602,313.75,3.55075268817,13.5,102.0,5.78823529412,24.8
6800,633,5973.49,9.40707086614,200.0,30919.33,48.6918582677,203.12,4.16338645418,15.0,81.0,9.12222222222,30.0
6801,617,5801.8,9.29775641026,200.0,32361.98,51.8621474359,202.87,4.69178343949,20.0,24.0,9.72916666667,28.0
6802,1790,13901.27,7.7660726257,500.0,343473.69,191.884743017,535.83,3.42558171745,17.2,265.0,6.15132075472,30.0
6803,1372,12834.19,9.3407496361,300.0,152358.16,110.88657933,310.38,3.78164536741,20.1,184.0,5.91891304348,32.5
6804,1002,12028.96,11.9453426018,195.0,49778.28,49.4322542205,196.45,5.5231981982,16.5,227.0,9.59295154185,30.0
6805,973,12930.14,13.221002045,200.0,57947.77,59.2512985685,202.03,4.61527065527,25.0,215.0,10.6553023256,42.0
6806,1540,9211.56,5.98153246753,200.0,168719.96,109.558415584,239.48,3.29619596542,15.0,100.0,6.845,30.0
6807,1063,8157.17,7.67372530574,300.0,159828.21,150.35579492,358.82,3.26800257732,12.0,87.0,7.13448275862,34.6
6808,828,5231.42,6.31051869723,500.0,255731.92,308.482412545,625.27,4.28504672897,20.0,27.0,13.5333333333,32.8
6809,731,6159.05,8.40252387449,500.0,208792.37,284.846343793,612.47,4.06338403042,15.5,14.0,15.6214285714,34.0
6816,1343,13527.9,9.99106351551,300.0,185059.62,136.676233383,323.52,6.07110144928,30.0,87.0,7.73448275862,30.0
6817,902,11364.55,12.1676124197,300.0,119378.8,127.814561028,371.64,7.82822742475,19.8,170.0,8.22941176471,30.0
6820,1244,8238.73,6.6227733119,100.0,83481.72,67.1074919614,154.82,3.68670870113,19.4,16.0,5.15,9.8
6821,948,7720.78,8.13570073762,150.0,63166.54,66.5611591149,156.74,4.48548091603,13.0,43.0,4.40697674419,14.9
6822,1362,8082.77,5.90414170928,200.0,84686.86,61.8603798393,219.15,3.17682539683,13.0,35.0,6.6,54.6
6823,1380,8517.55,6.14098774333,200.0,77995.25,56.2330569575,205.14,3.10519965278,30.0,37.0,3.94864864865,16.5
6824,1138,8310.92,7.2838913234,300.0,117799.05,103.241936897,315.13,4.15047727273,15.0,89.0,7.27640449438,26.0
6825,972,9054.81,9.26797338792,200.0,66937.91,68.5137256909,220.92,4.52386740331,15.0,112.0,5.78392857143,23.7
6826,1398,11539.14,8.23635974304,500.0,255556.88,182.410335475,520.69,5.14700917431,25.5,120.0,9.2275,30.0
6827,984,10220.53,10.3867174797,500.0,188084.95,191.14324187,510.02,4.88484716157,26.0,102.0,7.87058823529,30.0
6828,1702,11565.1,6.76717378584,400.0,261223.46,152.851644236,412.43,4.58255354201,17.8,116.0,6.5,30.0
6829,1436,11541.76,7.99290858726,300.0,133713.06,92.5990720222,304.23,4.43581871345,23.4,194.0,5.37644329897,30.0
6830,1585,12074.1,7.60812854442,300.0,209905.31,132.26547574,341.78,3.89963976945,12.0,188.0,5.70585106383,30.0
6831,1680,13929.48,8.23255319149,300.0,170521.62,100.781099291,301.41,3.73001215067,15.0,272.0,5.34632352941,30.0
6832,1817,11629.74,6.39699669967,300.0,180743.52,99.4188778878,399.57,3.354659271,23.0,123.0,6.12804878049,30.0
6833,1984,17911.62,8.99629331994,200.0,185518.96,93.1787845304,212.61,3.36863036304,25.6,293.0,5.00385665529,22.5
6834,612,4758.11,7.69920711974,300.0,62431.06,101.021132686,303.92,4.45642276423,14.2,55.0,6.16,21.5
6835,699,6566.06,9.340056899,300.0,91309.17,129.885021337,378.15,4.16860050891,12.9,95.0,6.66,30.0
6836,1324,8683.28,6.51408852213,500.0,182584.38,136.972528132,505.25,3.98895043732,15.0,122.0,7.97786885246,30.0
6837,914,8109.98,8.71104189044,200.0,58568.76,62.9095166488,228.09,3.78196687371,16.5,94.0,6.04574468085,35.3
6838,865,6576.53,7.55922988506,200.0,52833.38,60.7280229885,202.4,4.15259259259,15.4,64.0,6.125,16.0
6839,814,6464.56,7.92225490196,100.0,43188.1,52.9265931373,146.76,4.37671232877,30.0,50.0,5.316,30.0
6840,1341,9242.18,6.87150929368,500.0,263606.38,195.989873606,589.77,4.40971209213,24.5,88.0,7.35227272727,25.4
6841,778,8120.86,10.4381233933,300.0,60589.45,77.878470437,344.66,4.84650655022,25.6,73.0,7.17739726027,30.0
6844,1422,10855.73,7.57552686671,300.0,83732.99,58.4319539428,301.5,5.59267716535,28.0,91.0,7.2989010989,30.0
6845,1194,12985.94,10.7144719472,200.0,67915.72,56.0360726073,206.99,5.15818181818,30.0,226.0,6.52522123894,29.5
6846,1288,9469.06,7.32899380805,200.0,103245.64,79.9114860681,273.84,3.76837160752,15.0,169.0,7.09585798817,30.0
6847,1217,12428.06,10.1702618658,300.0,108199.13,88.5426595745,302.39,4.04651840491,16.6,193.0,7.70518134715,30.0
6856,504,6308.27,12.44234714,200.0,42599.55,84.0227810651,214.81,6.86289308176,30.0,92.0,9.14891304348,30.0
6857,246,4733.82,19.1652631579,215.0,25178.96,101.939109312,243.13,7.89183673469,30.0,94.0,10.485106383,33.5
6858,2302,7022.56,3.04270363951,200.0,259940.98,112.626074523,255.06,1.71670642202,9.5,15.0,9.98666666667,30.0
6859,1732,8429.87,4.8531203224,300.0,179082.45,103.098704663,302.14,2.86805857741,8.0,40.0,7.6075,29.3
6862,875,6726.28,7.62616780045,200.0,50531.81,57.2923015873,204.52,4.01209302326,15.0,96.0,5.77291666667,30.0
6863,888,6873.62,7.72316853933,200.0,36677.8,41.211011236,268.61,3.29791366906,14.0,122.0,6.90836065574,30.0
6872,1841,14737.25,7.98334236186,200.0,128256.51,69.4780660888,240.53,4.83152489627,30.0,120.0,7.23666666667,21.0
6873,1992,16009.31,8.01668002003,100.0,113011.37,56.5905708563,135.21,5.20790726817,26.0,92.0,6.17152173913,35.0
6874,811,6639.22,8.12634026928,200.0,51018.46,62.4460954712,214.49,4.10304347826,20.0,59.0,7.49491525424,15.6
6875,887,6862.99,7.72859234234,200.0,59270.96,66.7465765766,326.53,3.9943324937,30.0,12.0,7.975,14.9
6876,1310,10937.4,8.29848254932,150.0,112719.21,85.5229210926,206.79,4.37664983165,20.0,84.0,11.8880952381,30.0
6877,1518,13913.4,9.1115913556,200.0,134077.22,87.804335298,242.0,3.78080121704,28.0,121.0,7.82727272727,25.2
6880,985,8009.09,8.09816986855,500.0,120011.3,121.346107179,527.23,4.53656387665,18.0,83.0,7.55819277108,30.0
6881,893,7616.48,8.52909294513,300.0,78434.83,87.832956327,307.44,4.18309090909,30.0,60.0,6.14333333333,30.0
6882,918,8210.71,8.8668574514,100.0,58664.39,63.3524730022,141.25,4.82761487965,11.9,75.0,9.3184,32.5
6883,970,10696.68,10.9709538462,150.0,60155.91,61.6983692308,168.39,4.57389473684,10.3,121.0,8.1079338843,30.0
6884,1298,9989.86,7.66093558282,300.0,160378.09,122.989332822,310.09,5.20127310062,23.0,103.0,9.45145631068,30.0
6885,1276,12563.53,9.79994539782,300.0,152745.3,119.146099844,317.05,4.68779299848,19.8,152.0,5.87631578947,30.0
6886,1532,10029.09,6.52086475943,300.0,185552.4,120.645253576,334.87,4.14294025157,20.0,94.0,5.02553191489,30.0
6887,1262,9544.26,7.55083860759,200.0,157367.79,124.499833861,455.38,4.42905325444,30.0,108.0,4.14074074074,18.0
6890,1551,9769.9,6.24274760383,400.0,261580.22,167.143910543,424.81,3.81885714286,30.0,95.0,5.92,30.0
6891,1592,11464.95,7.15664794007,400.0,292442.7,182.548501873,458.61,3.62828349945,15.0,86.0,5.31162790698,25.7
6892,990,6673.72,6.70052208835,300.0,114654.02,115.114477912,324.8,3.91070680628,10.0,121.0,3.62066115702,23.0
6893,1133,8416.35,7.38276315789,300.0,89703.63,78.6873947368,306.67,3.32325301205,15.0,197.0,4.45888324873,14.4
6894,1587,8731.36,5.4571,200.0,206477.35,129.04834375,270.95,3.43705035971,30.0,42.0,6.85,22.4
6895,1441,10248.53,7.04366323024,200.0,161690.28,111.127340206,256.12,3.58849141825,16.65,43.0,7.0976744186,20.4
6896,1193,9166.76,7.61358803987,108.78,67249.18,55.8548006645,141.06,4.65709601874,20.0,92.0,6.715,29.7
6897,851,8035.81,9.35484284051,100.0,46729.18,54.3995110594,121.65,4.44933147632,30.0,79.0,7.15696202532,35.7
6898,719,5084.33,7.05177531207,300.0,68117.86,94.4769209431,304.02,4.75456090652,17.2,18.0,5.92777777778,17.2
6899,974,8602.21,8.78673135853,200.0,98213.31,100.320030644,221.13,3.75926788686,15.0,89.0,5.73483146067,17.2
6900,1091,7804.89,7.12775342466,300.0,97888.55,89.3959360731,346.91,5.37884745763,26.0,84.0,9.98333333333,30.0
6901,569,5953.3,10.3716027875,200.0,40582.44,70.7011149826,267.21,4.11682926829,21.3,92.0,11.525,50.0
6902,1574,12202.57,7.71826059456,300.0,104482.36,66.0862492094,331.75,4.50418300654,30.0,120.0,10.2000833333,30.0
6903,1391,12951.54,9.23790299572,216.46,80284.0,57.2639087019,287.78,4.03924929178,30.0,163.0,7.6773006135,30.0
6904,1206,9170.42,7.56635313531,500.0,168125.21,138.717169967,500.08,3.89132118451,16.5,178.0,7.57528089888,30.0
6905,1795,17067.5,9.38806380638,300.0,121926.94,67.0665236524,305.11,3.88334075724,30.0,217.0,9.45161290323,33.0
6906,1289,8321.2,6.4455460883,400.0,179793.88,139.267141751,443.43,4.18244821092,30.0,97.0,6.18762886598,30.0
6907,1143,8764.11,7.66763779528,400.0,162540.39,142.205065617,471.76,4.09879120879,30.0,81.0,5.64197530864,22.0
6916,1752,14829.49,8.43063672541,500.0,346381.93,196.919801023,523.18,4.22341911765,30.0,179.0,7.75642458101,30.0
6917,1631,14736.9,8.99688644689,400.0,308278.01,188.203913309,445.52,4.04127659574,15.0,155.0,6.93483870968,44.5
6920,1412,9122.15,6.45130834512,200.0,112596.06,79.6294625177,215.06,4.09958397535,30.0,48.0,7.54166666667,16.9
6921,1183,9762.96,8.21797979798,300.0,114189.49,96.1190993266,320.75,4.03122107969,15.9,79.0,7.59746835443,23.1
6922,1137,11057.12,9.69072743208,800.0,271070.43,237.572681858,854.81,5.28516233766,30.0,95.0,6.08631578947,30.0
6923,1100,11308.47,10.2154200542,600.0,255366.1,230.683017164,610.81,4.86985074627,15.0,150.0,5.95933333333,27.8
6924,1616,10363.86,6.39349784084,100.0,80802.82,49.8475138803,163.96,4.18047540984,18.1,31.0,11.3419354839,36.2
6925,972,6578.86,6.72685071575,100.0,48064.73,49.1459406953,121.11,4.30958083832,21.0,38.0,12.3605263158,30.0
6926,1194,9427.01,7.86239366138,200.0,70852.69,59.0931526272,215.98,4.50521861777,30.0,43.0,8.49302325581,30.0
6927,872,7614.83,8.68281641961,100.0,51117.28,58.2865222349,148.37,4.77378205128,30.0,12.0,8.28333333333,18.5
6928,931,4713.28,4.9875978836,200.0,116674.77,123.465365079,319.44,3.27,27.4,7.0,9.47142857143,16.5
6929,709,3786.35,5.25152565881,200.0,52889.41,73.355631068,228.74,5.25704697987,15.0,13.0,14.3230769231,44.1
6930,584,4118.81,7.0407008547,200.0,66058.73,112.920905983,241.15,5.69494791667,30.0,11.0,14.6454545455,30.0
6931,674,3967.54,5.86047267356,200.0,67275.55,99.373042836,225.9,5.11386904762,30.0,17.0,10.2764705882,49.8
6932,756,7483.19,9.8722823219,200.0,48066.64,63.4124538259,208.15,5.16295154185,27.0,135.0,8.37111111111,27.0
6933,709,7207.81,10.1375668073,100.0,36301.45,51.0568917018,125.66,4.82095238095,30.0,121.0,9.17438016529,38.0
6942,1902,8714.09,4.54332116788,200.0,121605.89,63.4024452555,203.1,3.49511658031,25.0,20.0,5.275,30.0
6943,1384,9410.1,6.74075931232,200.0,116151.59,83.2031446991,266.24,3.84980972516,15.0,15.0,5.37333333333,30.0
6944,1784,9706.53,5.4226424581,300.0,145966.09,81.545301676,305.48,3.76476804124,30.0,114.0,5.64912280702,20.0
6945,1143,9566.18,8.31119026933,100.0,37911.37,32.937767159,107.65,3.47126506024,30.0,108.0,7.21138888889,21.9
6950,1911,6874.98,3.58819415449,300.0,207901.43,108.508053236,305.05,2.53479876161,7.2,24.0,7.14166666667,30.0
6951,1291,6814.65,5.2663446677,300.0,165781.78,128.115749614,345.78,2.7673673257,10.0,52.0,4.60384615385,30.0
6956,1922,10482.02,5.41147134744,200.0,123315.7,63.663242127,240.41,3.08615313653,11.0,96.0,3.815625,15.4
6957,1552,10414.37,6.67160153748,200.0,93561.65,59.9369955157,210.31,3.39854912764,12.0,54.0,5.37777777778,24.8
6960,1764,12243.26,6.86666292765,100.0,88498.63,49.6346775098,134.27,4.97479076479,24.0,99.0,5.39595959596,30.0
6961,1554,12545.61,8.01124521073,100.0,80459.89,51.3792401022,114.93,4.57115591398,30.0,89.0,6.09775280899,22.7
6964,877,8093.47,9.17626984127,150.0,40545.61,45.9700793651,152.21,6.75664383562,28.0,91.0,6.35384615385,30.0
6965,828,9738.35,11.5794887039,200.0,47539.62,56.527491082,201.52,5.53867403315,30.0,105.0,8.806,48.9
6966,742,7099.5,9.52953020134,300.0,68765.43,92.302590604,305.75,5.37323671498,15.0,92.0,8.53434782609,29.8
6967,481,6004.27,12.3799381443,300.0,44887.38,92.5512989691,302.64,5.20343434343,30.0,105.0,10.3171428571,32.0
6970,1063,7998.92,7.43394052045,200.0,99831.38,92.7800929368,233.87,4.92375,22.0,111.0,6.34144144144,25.7
6971,967,8546.42,8.75657786885,200.0,66970.44,68.6172540984,207.74,4.37788867562,30.0,95.0,5.78610526316,30.0
6972,1310,11172.41,8.43837613293,200.0,99899.42,75.452734139,252.26,4.77065079365,30.0,106.0,8.38301886792,30.0
6973,1123,12381.48,10.822972028,200.0,71039.31,62.097298951,212.28,4.68658187599,30.0,98.0,7.02040816327,23.6
6974,86,937.45,10.5331460674,100.0,3125.32,35.1159550562,125.37,5.46666666667,15.0,4.0,26.25,30.0
6975,97,1781.64,17.1311538462,200.0,14992.63,144.159903846,356.23,5.1848,30.0,21.0,16.9333333333,30.0
6978,1189,9442.03,7.92116610738,200.0,103180.11,86.5604949664,210.83,4.3475721562,20.0,62.0,6.60483870968,22.6
6979,1309,11323.13,8.59114567527,200.0,76466.74,58.0172534143,202.05,4.1951171875,15.0,65.0,6.51384615385,30.0
6980,1410,8812.29,6.21897671136,400.0,94070.38,66.3870007057,454.57,4.4032967033,15.6,210.0,6.72857142857,22.8
6981,1249,13893.52,11.0970607029,300.0,91168.74,72.8184824281,311.35,4.47325581395,27.5,234.0,8.61239316239,30.5
6982,1930,10108.69,5.22953440248,109.72,96865.12,50.1112881531,124.83,2.88711058264,30.0,185.0,3.54378378378,15.5
6983,2264,21554.12,9.45770952172,100.0,119002.94,52.2171741992,139.51,3.33768896612,14.9,218.0,3.87990825688,25.8
6984,777,5164.99,6.64734877735,500.0,155917.72,200.666306306,512.87,3.448175,25.0,16.0,13.49375,30.0
6985,568,3428.12,6.03542253521,200.0,52096.48,91.7191549296,299.54,4.10193548387,17.0,14.0,14.8571428571,30.9
6988,897,5630.08,6.22108287293,300.0,65187.54,72.0304309392,319.38,3.28430555556,16.8,14.0,7.7,21.7
6989,751,5375.81,7.14868351064,100.0,45509.03,60.5173271277,160.31,4.1540052356,28.6,14.0,11.9,38.9
6990,1557,9701.35,6.1989456869,200.0,95732.47,61.1709073482,202.51,3.98638535032,30.0,52.0,8.07846153846,30.0
6991,1986,11371.13,5.71413567839,100.0,103069.88,51.7939095477,120.29,3.9653856383,17.4,38.0,10.0157894737,36.3
6992,1984,11954.99,6.00753266332,200.0,155538.82,78.1602110553,219.34,4.08646511628,21.6,102.0,5.4,30.0
6993,1570,12684.38,8.05869123253,200.0,147197.98,93.51841169,274.62,4.1245686901,30.0,130.0,6.23646153846,35.5
6994,1791,12115.63,6.7496545961,200.0,185074.02,103.105303621,285.76,4.31077714286,30.0,84.0,9.17023809524,97.2
6995,1229,12109.54,9.78944219887,200.0,86147.04,69.6419078416,204.45,4.70265940902,20.6,129.0,6.57635658915,30.0
6996,1246,10921.86,8.71656823623,300.0,140984.69,112.517709497,307.11,4.86989583333,29.5,66.0,8.97272727273,30.0
